Data from s_33_flat_Al_Subt2__0__14-58-32-072.txt Node

Date: Thu Jan 18 14:58:32 CET 2024
User: vdhooven
Spectrometer: QEP05097
Trigger mode: 4
Integration Time (sec): 5.000000E-2
Scans to average: 2
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.106	-2.25
197.905	1.75
198.704	-4.75
199.503	-1.75
200.302	643.25
201.101	648.25
201.9	647.75
202.699	646.75
203.498	639.25
204.296	646.25
205.095	643.75
205.894	676.75
206.692	671.75
207.491	542.25
208.289	402.75
209.088	305.75
209.886	256.75
210.684	219.25
211.483	213.25
212.281	207.75
213.079	207.75
213.877	201.75
214.675	199.25
215.473	201.25
216.271	196.75
217.069	199.75
217.866	188.75
218.664	198.25
219.462	179.75
220.259	183.25
221.057	178.75
221.855	185.25
222.652	184.25
223.449	183.25
224.247	188.75
225.044	203.25
225.841	261.25
226.638	336.25
227.436	433.75
228.233	508.25
229.03	488.75
229.827	428.75
230.624	420.75
231.42	424.25
232.217	421.25
233.014	410.25
233.811	407.75
234.607	417.25
235.404	412.75
236.2	403.75
236.997	400.25
237.793	395.75
238.589	398.25
239.386	396.75
240.182	388.75
240.978	400.25
241.774	389.75
242.57	385.75
243.366	389.75
244.162	372.25
244.958	380.25
245.754	375.75
246.55	372.25
247.345	366.25
248.141	369.25
248.937	359.75
249.732	363.25
250.528	358.25
251.323	357.75
252.118	354.75
252.914	358.25
253.709	356.25
254.504	353.25
255.299	348.75
256.094	328.75
256.889	341.75
257.684	336.25
258.479	341.25
259.274	334.25
260.069	333.25
260.864	325.75
261.658	332.75
262.453	332.25
263.247	327.25
264.042	323.25
264.836	318.25
265.631	320.75
266.425	309.75
267.219	322.25
268.013	321.75
268.808	308.25
269.602	317.75
270.396	309.25
271.19	306.25
271.984	306.25
272.777	300.25
273.571	301.25
274.365	294.25
275.159	304.25
275.952	293.75
276.746	291.25
277.539	295.75
278.333	288.75
279.126	288.75
279.919	289.75
280.713	284.25
281.506	273.25
282.299	282.25
283.092	282.75
283.885	273.75
284.678	278.25
285.471	275.25
286.264	271.75
287.057	274.25
287.849	275.25
288.642	270.25
289.434	271.25
290.227	260.25
291.02	268.25
291.812	271.75
292.604	259.25
293.397	261.25
294.189	259.75
294.981	260.75
295.773	254.75
296.565	255.25
297.357	244.75
298.149	254.75
298.941	252.25
299.733	256.25
300.525	248.25
301.316	240.25
302.108	242.25
302.899	242.75
303.691	252.25
304.482	244.75
305.274	241.75
306.065	232.75
306.856	237.75
307.648	230.25
308.439	227.75
309.23	232.25
310.021	230.75
310.812	231.25
311.603	225.75
312.394	229.75
313.184	228.75
313.975	220.25
314.766	216.75
315.556	218.25
316.347	211.75
317.137	221.75
317.928	212.25
318.718	210.75
319.508	212.75
320.299	222.75
321.089	214.25
321.879	206.25
322.669	212.25
323.459	218.25
324.249	212.75
325.039	204.75
325.828	210.75
326.618	205.25
327.408	212.25
328.197	208.75
328.987	204.25
329.776	203.25
330.566	211.75
331.355	210.75
332.145	198.75
332.934	212.75
333.723	202.75
334.512	204.25
335.301	210.25
336.09	197.75
336.879	197.25
337.668	203.75
338.457	203.25
339.245	198.75
340.034	205.25
340.823	198.75
341.611	191.75
342.4	196.75
343.188	203.25
343.976	200.25
344.765	192.25
345.553	194.25
346.341	196.75
347.129	202.25
347.917	193.75
348.705	194.25
349.493	190.25
350.281	190.75
351.069	193.25
351.856	197.75
352.644	196.25
353.432	194.25
354.219	196.25
355.007	190.75
355.794	199.75
356.581	204.75
357.369	209.25
358.156	202.75
358.943	200.25
359.73	203.25
360.517	217.25
361.304	213.75
362.091	206.25
362.878	220.25
363.664	223.75
364.451	239.25
365.238	247.75
366.024	262.75
366.811	276.75
367.597	287.75
368.384	314.75
369.17	321.25
369.956	347.25
370.742	376.25
371.528	402.25
372.314	435.25
373.1	469.75
373.886	494.25
374.672	549.75
375.458	578.75
376.244	635.25
377.029	674.75
377.815	734.25
378.6	775.75
379.386	839.25
380.171	898.25
380.956	969.25
381.742	1041.25
382.527	1114.25
383.312	1163.75
