Data from p_38_grat_Al_Subt2__0__15-18-40-778.txt Node

Date: Thu Jan 18 15:18:40 CET 2024
User: vdhooven
Spectrometer: QEP05097
Trigger mode: 4
Integration Time (sec): 5.000000E-2
Scans to average: 2
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.106	-1.69
197.905	0.31
198.704	-2.69
199.503	0.31
200.302	228.31
201.101	222.31
201.9	238.31
202.699	220.31
203.498	234.81
204.296	227.81
205.095	226.81
205.894	238.31
206.692	234.81
207.491	199.31
208.289	149.81
209.088	125.31
209.886	110.81
210.684	87.81
211.483	90.31
212.281	88.81
213.079	93.31
213.877	81.81
214.675	87.81
215.473	87.31
216.271	79.31
217.069	81.31
217.866	76.81
218.664	72.81
219.462	74.81
220.259	74.81
221.057	73.31
221.855	73.31
222.652	69.31
223.449	72.81
224.247	73.31
225.044	79.31
225.841	94.81
226.638	113.31
227.436	146.31
228.233	169.31
229.03	158.81
229.827	149.81
230.624	140.81
231.42	141.81
232.217	144.81
233.014	145.81
233.811	146.31
234.607	133.81
235.404	132.31
236.2	136.81
236.997	135.31
237.793	133.31
238.589	129.31
239.386	134.81
240.182	125.81
240.978	134.31
241.774	129.31
242.57	130.81
243.366	121.81
244.162	127.31
244.958	126.81
245.754	127.31
246.55	119.81
247.345	116.31
248.141	117.31
248.937	123.31
249.732	117.31
250.528	118.31
251.323	112.81
252.118	113.81
252.914	115.31
253.709	118.31
254.504	115.81
255.299	113.81
256.094	111.81
256.889	110.81
257.684	111.81
258.479	108.31
259.274	112.31
260.069	109.81
260.864	106.31
261.658	105.81
262.453	107.81
263.247	103.81
264.042	106.31
264.836	105.31
265.631	106.81
266.425	99.31
267.219	112.31
268.013	104.31
268.808	101.81
269.602	101.81
270.396	100.31
271.19	95.81
271.984	94.31
272.777	90.31
273.571	96.81
274.365	88.81
275.159	95.31
275.952	94.81
276.746	98.81
277.539	102.81
278.333	94.81
279.126	94.81
279.919	90.81
280.713	89.31
281.506	86.31
282.299	90.81
283.092	94.31
283.885	92.81
284.678	90.81
285.471	93.81
286.264	89.31
287.057	91.31
287.849	89.31
288.642	95.81
289.434	85.31
290.227	83.31
291.02	88.31
291.812	87.81
292.604	89.81
293.397	82.81
294.189	85.81
294.981	80.31
295.773	87.81
296.565	84.81
297.357	82.31
298.149	87.31
298.941	83.31
299.733	85.31
300.525	83.31
301.316	80.81
302.108	74.81
302.899	72.81
303.691	80.81
304.482	77.81
305.274	75.81
306.065	75.81
306.856	76.31
307.648	73.81
308.439	70.81
309.23	70.31
310.021	74.81
310.812	74.31
311.603	80.31
312.394	72.81
313.184	77.31
313.975	73.31
314.766	73.31
315.556	64.31
316.347	68.81
317.137	71.31
317.928	64.31
318.718	65.31
319.508	65.81
320.299	75.81
321.089	67.81
321.879	60.31
322.669	65.81
323.459	64.81
324.249	61.31
325.039	61.81
325.828	69.31
326.618	67.81
327.408	64.31
328.197	70.31
328.987	65.31
329.776	66.31
330.566	70.31
331.355	68.81
332.145	60.81
332.934	67.81
333.723	69.31
334.512	61.31
335.301	64.81
336.09	57.31
336.879	57.81
337.668	63.81
338.457	61.81
339.245	63.81
340.034	61.31
340.823	61.81
341.611	59.81
342.4	58.31
343.188	62.81
343.976	61.81
344.765	53.31
345.553	55.31
346.341	58.81
347.129	61.31
347.917	58.31
348.705	62.31
349.493	56.81
350.281	56.81
351.069	57.31
351.856	55.31
352.644	54.31
353.432	60.81
354.219	59.81
355.007	48.81
355.794	61.31
356.581	54.31
357.369	58.81
358.156	58.31
358.943	54.81
359.73	61.81
360.517	56.31
361.304	58.31
362.091	54.31
362.878	67.31
363.664	51.31
364.451	57.81
365.238	59.81
366.024	62.81
366.811	63.81
367.597	60.31
368.384	62.81
369.17	61.31
369.956	70.31
370.742	72.31
371.528	65.31
372.314	72.81
373.1	65.81
373.886	76.81
374.672	71.81
375.458	76.81
376.244	83.81
377.029	86.31
377.815	84.81
378.6	90.31
379.386	99.31
380.171	101.81
380.956	108.81
381.742	116.31
382.527	118.81
383.312	127.81
384.097	126.81
384.882	135.81
385.667	132.31
386.452	144.31
387.237	157.31
388.021	154.31
388.806	164.31
389.591	173.31
390.375	171.31
391.16	177.31
391.944	191.31
392.728	194.31
393.513	201.31
394.297	211.81
395.081	209.81
395.865	233.31
396.649	237.81
397.433	238.31
398.217	254.31
399.001	250.81
399.784	275.31
400.568	266.81
401.352	290.31
402.135	306.31
402.919	291.31
403.702	322.81
404.485	320.81
405.269	340.81
406.052	345.81
406.835	354.31
407.618	365.31
408.401	385.81
409.184	396.81
409.967	396.81
410.749	419.81
411.532	432.81
412.315	450.81
413.097	452.81
413.88	459.81
414.662	495.31
415.445	507.81
416.227	518.81
417.009	528.81
417.792	559.81
418.574	576.31
419.356	597.31
420.138	626.81
420.92	624.31
421.701	641.31
422.483	675.31
423.265	690.81
424.047	717.81
424.828	736.81
425.61	774.31
426.391	799.81
427.172	814.31
427.954	847.81
428.735	857.81
429.516	900.81
430.297	930.31
431.078	979.31
431.859	1002.81
432.64	1052.81
433.421	1096.81
434.202	1125.81
434.982	1169.31
435.763	1219.81
436.543	1248.31
437.324	1275.31
438.104	1328.81
438.885	1395.31
439.665	1450.31
440.445	1484.81
441.225	1529.81
442.005	1569.31
442.785	1590.31
443.565	1665.81
444.345	1700.81
445.125	1737.81
445.904	1789.81
446.684	1823.81
447.464	1882.81
448.243	1920.81
449.022	1936.81
449.802	2001.31
450.581	2009.31
451.36	2056.31
452.139	2102.81
452.919	2159.31
453.698	2176.31
454.477	2240.31
455.255	2272.31
456.034	2312.81
456.813	2342.31
457.592	2380.81
458.37	2437.31
459.149	2487.81
459.927	2537.31
460.705	2589.31
461.484	2616.81
462.262	2667.31
463.04	2742.81
463.818	2770.31
464.596	2803.81
465.374	2886.81
466.152	2908.81
466.93	2971.31
467.708	3063.31
468.485	3083.81
469.263	3180.31
470.04	3225.81
470.818	3287.81
471.595	3337.31
472.372	3372.81
473.15	3449.31
473.927	3514.81
474.704	3592.31
475.481	3626.81
476.258	3709.31
477.035	3755.81
477.812	3830.81
478.588	3938.31
479.365	4033.81
480.142	4064.31
480.918	4176.31
481.695	4261.31
482.471	4368.81
483.247	4451.81
484.023	4524.81
484.8	4617.81
485.576	4673.81
486.352	4757.81
487.128	4880.81
487.904	4995.31
488.679	5056.31
489.455	5132.81
490.231	5264.31
491.006	5346.31
491.782	5427.31
492.557	5528.31
493.333	5649.81
494.108	5733.31
494.883	5816.81
495.658	5901.31
496.433	6049.81
497.208	6178.31
497.983	6250.31
498.758	6346.81
499.533	6474.31
500.308	6613.31
501.082	6766.31
501.857	6882.31
502.631	7039.31
503.406	7146.81
504.18	7292.31
504.954	7425.31
505.728	7549.31
506.503	7709.31
507.277	7786.31
508.051	7959.81
508.824	8101.31
509.598	8246.31
510.372	8397.31
511.146	8532.31
511.919	8677.81
512.693	8815.81
513.466	8977.31
514.24	9288.31
515.013	9407.31
515.786	9565.31
516.559	9764.81
517.332	9941.81
518.105	10121.81
518.878	10246.31
519.651	10364.81
520.424	10497.81
521.197	10700.81
521.969	10830.81
522.742	10979.81
523.514	11120.81
524.287	11264.81
525.059	11342.81
525.831	11428.31
526.604	11514.31
527.376	11681.81
528.148	11883.81
528.92	11961.81
529.692	12102.81
530.464	12201.31
531.235	12291.81
532.007	12449.31
532.779	12627.81
533.55	12761.81
534.321	12895.81
535.093	12953.31
535.864	13186.31
536.635	13275.81
537.406	13415.31
538.178	13526.81
538.949	13600.31
539.719	13770.81
540.49	13950.31
541.261	14121.81
542.032	14318.31
542.802	14525.81
543.573	14681.31
544.343	14815.81
545.114	14960.81
545.884	15168.31
546.654	15312.31
547.424	15520.31
548.194	15644.81
548.964	15894.81
549.734	16054.81
550.504	16341.31
551.274	16655.31
552.044	16924.81
552.813	17220.81
553.583	17435.31
554.352	17670.81
555.122	17936.31
555.891	18104.81
556.66	18286.81
557.429	18572.81
558.198	18801.81
558.967	18972.31
559.736	19209.31
560.505	19323.31
561.274	19520.81
562.043	19771.81
562.811	19952.81
563.58	20170.81
564.348	20290.81
565.117	20541.81
565.885	20813.81
566.653	21064.31
567.421	21391.31
568.19	21584.81
568.958	21795.31
569.725	22160.31
570.493	22474.81
571.261	22792.81
572.029	23049.81
572.796	23262.81
573.564	23468.31
574.331	23505.81
575.099	23933.81
575.866	24280.31
576.633	24595.81
577.4	24762.81
578.168	24909.81
578.935	25182.81
579.701	25138.81
580.468	25447.81
581.235	25612.81
582.002	25947.31
582.768	26326.81
583.535	26568.31
584.301	26940.31
585.068	27112.31
585.834	27348.81
586.6	27484.81
587.366	27721.31
588.132	28013.81
588.898	28133.31
589.664	28410.81
590.43	28625.31
591.196	28784.81
591.961	29103.81
592.727	29356.81
593.492	29805.31
594.258	30049.81
595.023	30210.31
595.788	30400.31
596.554	30600.81
597.319	30756.31
598.084	31088.31
598.849	31447.81
599.614	31846.81
600.378	32183.81
601.143	32708.81
601.908	32967.31
602.672	33260.81
603.437	33570.81
604.201	34117.31
604.965	34375.81
605.73	34583.31
606.494	34851.31
607.258	34968.31
608.022	35281.81
608.786	35519.81
609.55	35814.31
610.313	36200.81
611.077	36675.31
611.841	36938.31
612.604	37305.81
613.367	37398.31
614.131	37754.81
614.894	37838.81
615.657	38134.81
616.42	38394.81
617.183	38998.81
617.946	39631.81
618.709	40189.31
619.472	40415.31
620.235	40736.81
620.997	40920.81
621.76	41187.81
622.522	41479.81
623.285	41986.81
624.047	42245.81
624.809	42592.31
625.571	42939.31
626.333	43335.81
627.095	43526.81
627.857	44203.31
628.619	44593.31
629.381	45192.31
