# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 5.099476397382859183e+00 5.101772865071710683e+00 6.646516304362950933e+00 6.650043984084525128e+00
-1.800000000000000000e+01 5.116749156067519344e+00 5.113284594385008930e+00 6.666834440330126732e+00 6.662860804357954692e+00
-1.600000000000000000e+01 5.121014811591076743e+00 5.124584516988537786e+00 6.673944888748756910e+00 6.678838785969170466e+00
-1.400000000000000000e+01 5.120288108077364342e+00 5.119908377698451751e+00 6.672887460646244939e+00 6.672890819996733391e+00
-1.200000000000000000e+01 5.122645756068893164e+00 5.114221262554070613e+00 6.676574417856932619e+00 6.666435569840079012e+00
-1.000000000000000000e+01 5.124236980629055083e+00 5.113329199105757006e+00 6.678884111885465380e+00 6.665317523930924359e+00
-8.000000000000000000e+00 5.116530703284066561e+00 5.115146641094544755e+00 6.668629869962818368e+00 6.667201758507706799e+00
-6.000000000000000000e+00 5.121855949343997239e+00 5.116268611575520708e+00 6.674360817641842303e+00 6.667345823030889740e+00
-4.000000000000000000e+00 5.128282666540477486e+00 5.125550976059408903e+00 6.682226733168721289e+00 6.679309007405848320e+00
-2.000000000000000000e+00 5.117820753773682618e+00 5.119663022070219505e+00 6.671818257403089980e+00 6.674176959920523622e+00
-1.000000000000000000e+00 5.132952556741946282e+00 5.134330856512401731e+00 6.690611069399887256e+00 6.692319621304118726e+00
-9.000000000000000222e-01 5.114262103589373609e+00 5.117841813965709363e+00 6.665002495047423814e+00 6.669896061900489670e+00
-8.000000000000000444e-01 5.122603157228213355e+00 5.112360339867175085e+00 6.675930675405260750e+00 6.663061565428757049e+00
-6.999999999999999556e-01 5.114758902257224626e+00 5.108049996702556328e+00 6.665442196775503092e+00 6.656863197603511750e+00
-5.999999999999999778e-01 5.127122579687617865e+00 5.121392699767642220e+00 6.680689871140541136e+00 6.673593188789814334e+00
-5.000000000000000000e-01 5.117794730357888788e+00 5.114794381118536570e+00 6.669633650431764593e+00 6.665953825258890575e+00
-4.000000000000000222e-01 5.114391509222981469e+00 5.115468792510897700e+00 6.665189077268942164e+00 6.666443656746017687e+00
-2.999999999999999889e-01 5.106930028560423551e+00 5.108826026900801232e+00 6.656803536461229243e+00 6.658584230164669826e+00
-2.000000000000000111e-01 5.107319125198948484e+00 5.114435710653800093e+00 6.662385539727861072e+00 6.666249708924841144e+00
-1.000000000000000056e-01 5.098090568871976203e+00 5.102099179579352217e+00 6.654187779167512140e+00 6.650914668703002519e+00
0.000000000000000000e+00 5.109331715703985921e+00 5.111913903134298387e+00 6.670602349846827650e+00 6.663297467875335833e+00
1.000000000000000056e-01 5.101456636252843957e+00 5.112179281534434239e+00 6.660459980165895466e+00 6.662478591148617291e+00
2.000000000000000111e-01 5.104439210420127715e+00 5.115416663228188554e+00 6.664700036499882074e+00 6.666870395860368781e+00
2.999999999999999889e-01 5.112275933763597457e+00 5.123564566756896532e+00 6.675705891005187631e+00 6.678458814420221934e+00
4.000000000000000222e-01 5.115693488227392116e+00 5.125866319702627294e+00 6.680050445510660850e+00 6.681276922106115457e+00
5.000000000000000000e-01 5.129092088914990910e+00 5.137971745195414108e+00 6.694832304169477943e+00 6.694867377047965640e+00
5.999999999999999778e-01 5.120412468986811128e+00 5.133150510495338104e+00 6.682971778820374631e+00 6.687753405030336218e+00
6.999999999999999556e-01 5.116003070588375223e+00 5.131879039323949065e+00 6.677781436180481478e+00 6.686342194553792417e+00
8.000000000000000444e-01 5.121540284278060184e+00 5.123336906754274445e+00 6.684316452708042533e+00 6.675484154245484802e+00
9.000000000000000222e-01 5.106810229212931596e+00 5.110074196861543960e+00 6.665761387841484087e+00 6.658784903431153701e+00
1.000000000000000000e+00 5.109278464501584516e+00 5.116398093394868951e+00 6.669063569557670768e+00 6.666931330495610375e+00
1.100000000000000089e+00 5.105994321775078504e+00 5.109109184434260875e+00 6.665264031667716971e+00 6.657994220712764033e+00
1.199999999999999956e+00 5.113617158312910860e+00 5.125695995302583796e+00 6.674567186830183907e+00 6.678448004351339229e+00
1.300000000000000044e+00 5.122140471544986084e+00 5.135985580797576944e+00 6.684988638896704138e+00 6.691210615965537123e+00
1.399999999999999911e+00 5.114005611416920338e+00 5.112862425226587959e+00 6.674683932130716535e+00 6.661749161163496247e+00
1.500000000000000000e+00 5.093947273313982116e+00 5.109555853512309120e+00 6.649311432626324070e+00 6.658034170300324739e+00
1.600000000000000089e+00 5.104613299717684960e+00 5.107234407488999040e+00 6.662920701480057772e+00 6.655189729958959077e+00
1.699999999999999956e+00 5.110626013118712230e+00 5.121686186118003192e+00 6.670037161852307328e+00 6.672561545843596065e+00
1.800000000000000044e+00 5.105280988675308329e+00 5.118248770812636295e+00 6.663337750697245099e+00 6.668698658098930032e+00
1.899999999999999911e+00 5.108986100708721168e+00 5.113596174974767372e+00 6.669750719849575127e+00 6.664357060390662113e+00
2.000000000000000000e+00 5.108598447931361086e+00 5.116459914226640926e+00 6.669470854154456951e+00 6.667730511924690795e+00
3.000000000000000000e+00 5.121991760936159821e+00 5.123555838444966426e+00 6.684660064593900053e+00 6.674804769929853165e+00
4.000000000000000000e+00 5.124633363867933333e+00 5.126876743337278164e+00 6.688487157565147001e+00 6.678918868309959400e+00
5.000000000000000000e+00 5.099422744207870117e+00 5.109363750857276898e+00 6.656653630299261160e+00 6.657055944221755617e+00
6.000000000000000000e+00 5.108254353648012724e+00 5.119806442154913206e+00 6.667296332141708248e+00 6.669698753300561833e+00
7.000000000000000000e+00 5.125057698627761837e+00 5.132528224817702878e+00 6.689568458892357405e+00 6.686637752998923823e+00
8.000000000000000000e+00 5.121077834088829661e+00 5.123730728432063231e+00 6.685619640739196790e+00 6.676663463585280844e+00
9.000000000000000000e+00 5.129352662514419237e+00 5.142323570855680259e+00 6.694490051960742427e+00 6.697758283043751426e+00
1.000000000000000000e+01 5.123512836538163917e+00 5.138723434558463588e+00 6.688288323454591122e+00 6.693665644620021560e+00
1.100000000000000000e+01 5.112241019914663731e+00 5.126389388682955683e+00 6.675511060800932484e+00 6.678611044371437266e+00
1.200000000000000000e+01 5.107676671267031843e+00 5.111687284769385720e+00 6.669294277139262483e+00 6.659356827271605717e+00
1.300000000000000000e+01 5.105663439792400560e+00 5.113948998386303124e+00 6.668676078114254224e+00 6.662573242448887711e+00
1.400000000000000000e+01 5.105238388213293454e+00 5.116759964735369870e+00 6.669095289357245271e+00 6.666540629874347701e+00
1.500000000000000000e+01 5.093060889477939668e+00 5.108303839373410149e+00 6.655337062137076209e+00 6.655938767777987763e+00
1.600000000000000000e+01 5.099805113545110125e+00 5.113445069540870414e+00 6.663953467594487812e+00 6.661049836668315294e+00
1.700000000000000000e+01 5.092471598638925734e+00 5.110621609051080760e+00 6.655532294720684305e+00 6.657950651939811948e+00
1.800000000000000000e+01 5.114124365876826950e+00 5.129676017961180889e+00 6.683053375465989987e+00 6.681698616379067701e+00
1.900000000000000000e+01 5.110281199381986994e+00 5.129976790655859098e+00 6.677389456187626138e+00 6.680278913160298870e+00
2.000000000000000000e+01 5.113405588055045747e+00 5.132803852022879809e+00 6.682586038889921198e+00 6.684466834534015689e+00
2.100000000000000000e+01 5.089828392339144969e+00 5.111886597065447901e+00 6.654547891030698104e+00 6.660385588121060074e+00
2.200000000000000000e+01 5.109750125028260648e+00 5.123878471839568682e+00 6.679819748818441205e+00 6.675536844590778784e+00
2.300000000000000000e+01 5.110305060216338902e+00 5.132416435708199387e+00 6.681036368349316135e+00 6.686451970130428357e+00
2.400000000000000000e+01 5.112491822571988642e+00 5.120155980226061665e+00 6.682584680120416287e+00 6.669854022386150660e+00
2.500000000000000000e+01 5.108102124521111342e+00 5.122415135744912362e+00 6.676310882727813478e+00 6.672073394536919722e+00
2.600000000000000000e+01 5.110884102109470639e+00 5.129383654941209514e+00 6.680226778819227107e+00 6.681171864038389252e+00
2.700000000000000000e+01 5.112611298446321229e+00 5.132784153465961730e+00 6.682329550982433197e+00 6.685966378658115161e+00
2.800000000000000000e+01 5.115500900258705741e+00 5.132063132454853793e+00 6.685290355013246533e+00 6.684923037896649767e+00
2.900000000000000000e+01 5.110780722481169214e+00 5.133900837766645076e+00 6.678599112502621615e+00 6.686970719688958731e+00
3.000000000000000000e+01 5.119681037952656943e+00 5.135556365494147180e+00 6.689325815057301838e+00 6.688380737783242047e+00
3.100000000000000000e+01 5.104204342149172291e+00 5.116022770485221471e+00 6.670383179651685701e+00 6.663921757446114924e+00
3.200000000000000000e+01 5.117906677573451191e+00 5.124641612937621993e+00 6.687194378553523499e+00 6.674659430131509197e+00
3.300000000000000000e+01 5.117998765153541463e+00 5.132329150769348480e+00 6.687709997759440306e+00 6.684691612454519039e+00
3.400000000000000000e+01 5.103484845813055060e+00 5.117997969649848322e+00 6.669415199268210692e+00 6.667177018408784406e+00
3.500000000000000000e+01 5.114295893563605588e+00 5.131450058940854042e+00 6.683084208200840592e+00 6.684130507772874985e+00
3.600000000000000000e+01 5.116279661788163402e+00 5.130900484812348061e+00 6.684734225254270079e+00 6.682869195357571179e+00
3.700000000000000000e+01 5.100669872304787411e+00 5.113974223234455607e+00 6.664760333999349307e+00 6.662205284479405520e+00
3.800000000000000000e+01 5.109003557233676496e+00 5.124275977490383660e+00 6.674778023024407148e+00 6.674976778150799817e+00
3.900000000000000000e+01 5.098699401737206927e+00 5.116044632299910688e+00 6.660545825756473803e+00 6.663604969739629347e+00
4.000000000000000000e+01 5.104664067424192098e+00 5.111735252817754649e+00 6.668245572532867094e+00 6.658551084334005665e+00
4.100000000000000000e+01 5.103167335659896331e+00 5.121114828088153992e+00 6.665710460841013152e+00 6.670478385928973353e+00
4.200000000000000000e+01 5.114846586185254118e+00 5.127228282627279476e+00 6.678681028856241042e+00 6.676055190745893597e+00
4.300000000000000000e+01 5.110404518250430073e+00 5.121920412501700604e+00 6.671968325732602345e+00 6.669650864441446281e+00
4.400000000000000000e+01 5.115266434854138566e+00 5.123752749746828705e+00 6.679803006291431977e+00 6.673296819433013560e+00
4.500000000000000000e+01 5.100448458452484957e+00 5.122436354775548928e+00 6.660393836548833768e+00 6.671254752354611739e+00
4.600000000000000000e+01 5.115721757889691190e+00 5.122886630565026245e+00 6.678748219831908806e+00 6.670716865305424292e+00
4.700000000000000000e+01 5.107082255612689359e+00 5.123787742827909497e+00 6.667380252424406351e+00 6.671743622270814633e+00
4.800000000000000000e+01 5.106619968104412877e+00 5.125268621644781142e+00 6.667466498692334653e+00 6.674396053672091433e+00
4.900000000000000000e+01 5.112488217309163474e+00 5.122473426221421988e+00 6.674114973733897394e+00 6.670039397197262687e+00
5.000000000000000000e+01 5.122075202457041065e+00 5.125886662611485178e+00 6.685140935113804694e+00 6.673744941226948946e+00
5.100000000000000000e+01 5.124330109253877552e+00 5.131476004988129169e+00 6.689247017990356703e+00 6.682091320169888604e+00
5.200000000000000000e+01 5.117271660573281977e+00 5.143943700568136101e+00 6.680263055080149392e+00 6.698074426059249298e+00
5.300000000000000000e+01 5.122985688193735676e+00 5.141625933454531783e+00 6.686591475034363796e+00 6.694633393454552994e+00
5.400000000000000000e+01 5.106609960533702974e+00 5.124288632160410195e+00 6.665221113245286766e+00 6.672380250306703786e+00
5.500000000000000000e+01 5.099966472738040046e+00 5.116870793298871511e+00 6.656827482147608777e+00 6.662978357238054983e+00
5.600000000000000000e+01 5.104803565680956723e+00 5.125952806251647509e+00 6.661756048579063005e+00 6.673377381393407859e+00
5.700000000000000000e+01 5.109674931355020711e+00 5.116965526061687086e+00 6.667158355978070716e+00 6.661613267129365745e+00
5.800000000000000000e+01 5.107816087878101818e+00 5.118186391852924899e+00 6.665002893999067979e+00 6.663539388680526976e+00
5.900000000000000000e+01 5.110627132762945557e+00 5.118961060590797807e+00 6.669683453545958152e+00 6.665415692480530119e+00
6.000000000000000000e+01 5.113452998804690175e+00 5.125378007565132954e+00 6.671717926840813995e+00 6.672537039770046974e+00
6.100000000000000000e+01 5.114310627513758867e+00 5.119321653555480189e+00 6.673423743154775600e+00 6.665428031150215205e+00
6.200000000000000000e+01 5.114456768873322012e+00 5.121486713275773539e+00 6.674621630994519883e+00 6.668798836901968841e+00
6.300000000000000000e+01 5.112816540572870494e+00 5.121124763056061013e+00 6.671092515244181342e+00 6.667561471666565431e+00
6.400000000000000000e+01 5.112148053690745542e+00 5.121663045435185246e+00 6.671040788982751657e+00 6.668869628032966901e+00
6.500000000000000000e+01 5.104902941143992123e+00 5.110708334467434000e+00 6.661052960396228961e+00 6.654624129706913749e+00
6.600000000000000000e+01 5.109475137540688827e+00 5.117876806377033461e+00 6.667473383269749476e+00 6.664254955653827750e+00
6.700000000000000000e+01 5.106714777985849274e+00 5.121477103830926580e+00 6.664627004179498826e+00 6.669403746517274634e+00
6.800000000000000000e+01 5.121071025435622204e+00 5.126878823240101468e+00 6.680827281364813075e+00 6.674131153256031901e+00
6.900000000000000000e+01 5.098503449250130437e+00 5.103571169793445605e+00 6.652723950848903556e+00 6.645119820558371693e+00
7.000000000000000000e+01 5.105419443704782623e+00 5.119373546199788017e+00 6.661404746613576400e+00 6.664979839036977438e+00
7.100000000000000000e+01 5.107660337481167545e+00 5.119290982813724966e+00 6.663616903221045717e+00 6.664497200986468251e+00
7.200000000000000000e+01 5.108067691009443578e+00 5.121261532399896232e+00 6.664722858239255032e+00 6.667337326080972737e+00
