# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 4.874697708562296228e+00 4.877588350574358245e+00 6.987769987726578869e+00 6.992635537353675268e+00
-1.800000000000000000e+01 4.870211517531815026e+00 4.874999919558118400e+00 6.981809122894294006e+00 6.989250147527757306e+00
-1.600000000000000000e+01 4.851817283191578234e+00 4.850974705376209783e+00 6.954524318850403120e+00 6.954128890294807519e+00
-1.400000000000000000e+01 4.875039960242544268e+00 4.878147692923439749e+00 6.987216886876705502e+00 6.992201913834288796e+00
-1.200000000000000000e+01 4.909122447511892418e+00 4.902641123994051497e+00 7.041530573767780687e+00 7.033249929436651726e+00
-1.000000000000000000e+01 4.880873136961758618e+00 4.885346514409683927e+00 6.996736426470995696e+00 7.004206602356293665e+00
-8.000000000000000000e+00 4.876791977767130248e+00 4.879138733530736793e+00 6.989699147590777706e+00 6.993915586469994672e+00
-6.000000000000000000e+00 4.873203537634163141e+00 4.872601673889532137e+00 6.985011367241033220e+00 6.984730452406279433e+00
-4.000000000000000000e+00 4.865548596949729188e+00 4.865699942587080606e+00 6.975235745020048839e+00 6.976089055293814845e+00
-2.000000000000000000e+00 4.869514520497170373e+00 4.868559675957659927e+00 6.980927938855047366e+00 6.980153266080049157e+00
-1.000000000000000000e+00 4.859705010154844906e+00 4.862897545258583420e+00 6.967700463771659969e+00 6.972822745190256910e+00
-9.000000000000000222e-01 4.872929594231782957e+00 4.874069418242919838e+00 6.985279715921166144e+00 6.987340044880742340e+00
-8.000000000000000444e-01 4.865116017861985220e+00 4.868107960095636066e+00 6.973898840360117646e+00 6.978442961740501715e+00
-6.999999999999999556e-01 4.864304990446827404e+00 4.860592912950226996e+00 6.973242836599216510e+00 6.968440311660537567e+00
-5.999999999999999778e-01 4.865071252481280695e+00 4.862467928526713834e+00 6.973931426359076369e+00 6.971066869672275068e+00
-5.000000000000000000e-01 4.858484627277022128e+00 4.858748642559279851e+00 6.964804596819548443e+00 6.965747355466174184e+00
-4.000000000000000222e-01 4.863176375758890835e+00 4.860696373810827531e+00 6.971523876958977795e+00 6.968507498850882165e+00
-2.999999999999999889e-01 4.863757500401520772e+00 4.866327432138183973e+00 6.971195079194021815e+00 6.975487591138363364e+00
-2.000000000000000111e-01 4.864019353822486735e+00 4.859737121073036015e+00 6.972758204421196204e+00 6.966579848698531308e+00
-1.000000000000000056e-01 4.857759523329304052e+00 4.859144866933724494e+00 6.965524257049892753e+00 6.965504799068686026e+00
0.000000000000000000e+00 4.854062177538010836e+00 4.858354500344981730e+00 6.963406106245009219e+00 6.964217541079452012e+00
1.000000000000000056e-01 4.857541632172576840e+00 4.861074419257580104e+00 6.970786356836550013e+00 6.967980661213116100e+00
2.000000000000000111e-01 4.854775029019902099e+00 4.863117519334587691e+00 6.968411155130798562e+00 6.970462281914612035e+00
2.999999999999999889e-01 4.858465888813208622e+00 4.868573449323132074e+00 6.974566370195083742e+00 6.977199340881837131e+00
4.000000000000000222e-01 4.870326908003188571e+00 4.878676123923983532e+00 6.992173802394765048e+00 6.991019234487850120e+00
5.000000000000000000e-01 4.862903071842436198e+00 4.873685446958731404e+00 6.982040391716058281e+00 6.983853842708938053e+00
5.999999999999999778e-01 4.864671985512769581e+00 4.873410940083111598e+00 6.984831913631815326e+00 6.983558031603457117e+00
6.999999999999999556e-01 4.871251806367824955e+00 4.878892655581461568e+00 6.994815667471100618e+00 6.990848832825546921e+00
8.000000000000000444e-01 4.864580940660217401e+00 4.876168813911395894e+00 6.985789098711325806e+00 6.987576355408335438e+00
9.000000000000000222e-01 4.865601526927216369e+00 4.875644626102353385e+00 6.987670046069056617e+00 6.987189819206727215e+00
1.000000000000000000e+00 4.864909256505627333e+00 4.878837080898953182e+00 6.986968963746957861e+00 6.991885202922729192e+00
1.100000000000000089e+00 4.857234856288806135e+00 4.871651875075055038e+00 6.975198991103624735e+00 6.980665128349530235e+00
1.199999999999999956e+00 4.861391604042432313e+00 4.870473692266539700e+00 6.981131016707196935e+00 6.979461711708876415e+00
1.300000000000000044e+00 4.861890327655040700e+00 4.875977826913740820e+00 6.982105088247520186e+00 6.987047353404449268e+00
1.399999999999999911e+00 4.858329038589674020e+00 4.875710929950184180e+00 6.978238043405768032e+00 6.986775092745911131e+00
1.500000000000000000e+00 4.859695160359034816e+00 4.868762352799321569e+00 6.979805405898250825e+00 6.976550227831120665e+00
1.600000000000000089e+00 4.861347161794826732e+00 4.877174509547217873e+00 6.982213116113244133e+00 6.989346085103204764e+00
1.699999999999999956e+00 4.863191269794516991e+00 4.873412541452707636e+00 6.984541550131208254e+00 6.982988915305120337e+00
1.800000000000000044e+00 4.850820714118261989e+00 4.861163703544288950e+00 6.966256889093549454e+00 6.965226284444139715e+00
1.899999999999999911e+00 4.867972785981394601e+00 4.877746263008615912e+00 6.991861819553871094e+00 6.989913276544622356e+00
2.000000000000000000e+00 4.870862629039714342e+00 4.877186360490502359e+00 6.995005692998727653e+00 6.987927578155284536e+00
3.000000000000000000e+00 4.877256988661451409e+00 4.886123345937512852e+00 7.005046057947240001e+00 7.002167324981052765e+00
4.000000000000000000e+00 4.860814644258092621e+00 4.866684418610430995e+00 6.980119948274029262e+00 6.973947047324160486e+00
5.000000000000000000e+00 4.856329898526951183e+00 4.867164244566390963e+00 6.972914679235744373e+00 6.974512001303532216e+00
6.000000000000000000e+00 4.865350563884566881e+00 4.870791121174372407e+00 6.984418951354629534e+00 6.979399974545905216e+00
7.000000000000000000e+00 4.855383860382073813e+00 4.866334318239514900e+00 6.970130677737278901e+00 6.973799460567201791e+00
8.000000000000000000e+00 4.864744134128774711e+00 4.870340523550563461e+00 6.982174193750060986e+00 6.979217554422604053e+00
9.000000000000000000e+00 4.866524982183409342e+00 4.873402210514020894e+00 6.983285282703425523e+00 6.982771019801616852e+00
1.000000000000000000e+01 4.875540763817964418e+00 4.879576518817704489e+00 6.995902244507326451e+00 6.991697422149174557e+00
1.100000000000000000e+01 4.868922827255146579e+00 4.877819614362310041e+00 6.986894007594567135e+00 6.989928011528704133e+00
1.200000000000000000e+01 4.859570879781822228e+00 4.865883480385049253e+00 6.973283595795963130e+00 6.973048965593052095e+00
1.300000000000000000e+01 4.848995506732088678e+00 4.861185164401762293e+00 6.958337401446798687e+00 6.967065921225057856e+00
1.400000000000000000e+01 4.862971136782379133e+00 4.862818191875862617e+00 6.976668662078544081e+00 6.967582998107699765e+00
1.500000000000000000e+01 4.845899064703744763e+00 4.857838399787404171e+00 6.952341546686839457e+00 6.960285700738203296e+00
1.600000000000000000e+01 4.859532924294184042e+00 4.862356706998385292e+00 6.971684037530533118e+00 6.966951668973973888e+00
1.700000000000000000e+01 4.859146229579580201e+00 4.867260176569693009e+00 6.971250814945251228e+00 6.973701366444370109e+00
1.800000000000000000e+01 4.870403143228825726e+00 4.871080360819780353e+00 6.986232883536406035e+00 6.977897544806708652e+00
1.900000000000000000e+01 4.860220709922555393e+00 4.868206693101722493e+00 6.971426502156331750e+00 6.974251099741515247e+00
2.000000000000000000e+01 4.852031571995987669e+00 4.863825884396670851e+00 6.960760572314081962e+00 6.968756530721120335e+00
2.100000000000000000e+01 4.872394753842010040e+00 4.877373261384895464e+00 6.988573087589707633e+00 6.987508447692385438e+00
2.200000000000000000e+01 4.863210647838785761e+00 4.872129617017366243e+00 6.975453151288388831e+00 6.980788524929775640e+00
2.300000000000000000e+01 4.869238333503013827e+00 4.873347917859851108e+00 6.984711636726084194e+00 6.982480015500009962e+00
2.400000000000000000e+01 4.872410128418509068e+00 4.872693364258922522e+00 6.988823971589003037e+00 6.981983533720720558e+00
2.500000000000000000e+01 4.857431846395285469e+00 4.866819267596617316e+00 6.967229925404157420e+00 6.973113347980611110e+00
2.600000000000000000e+01 4.861587635505660643e+00 4.867060303149838063e+00 6.972293109013834034e+00 6.973409882889804123e+00
2.700000000000000000e+01 4.868709580988365815e+00 4.868203732153866703e+00 6.981402004800385974e+00 6.973723950425992690e+00
2.800000000000000000e+01 4.859420576923384694e+00 4.865684007559761604e+00 6.968367522579879569e+00 6.970965412429191765e+00
2.900000000000000000e+01 4.855507021771174436e+00 4.861550239063240575e+00 6.962355649925020984e+00 6.964256058870545552e+00
3.000000000000000000e+01 4.858797173310822615e+00 4.861918517084925284e+00 6.966912904694556374e+00 6.965045312425148794e+00
3.100000000000000000e+01 4.863335172875109080e+00 4.871265579702430237e+00 6.972832844661527751e+00 6.977780948936373129e+00
3.200000000000000000e+01 4.863542331214245173e+00 4.873013273611384477e+00 6.972833077498156840e+00 6.980582883193171995e+00
3.300000000000000000e+01 4.862988593567524553e+00 4.863000605030044277e+00 6.972241617534328917e+00 6.966545413838308498e+00
3.400000000000000000e+01 4.859659685374928983e+00 4.868139266650143959e+00 6.966785487694717283e+00 6.973177007525840132e+00
3.500000000000000000e+01 4.867096736963111070e+00 4.871611754115174442e+00 6.978433024559622666e+00 6.979132264856131584e+00
3.600000000000000000e+01 4.853555448519013993e+00 4.856472036411799920e+00 6.959098145635147503e+00 6.957543587039126898e+00
3.700000000000000000e+01 4.861455268210804093e+00 4.868842349994801033e+00 6.970966456177972503e+00 6.975586725761993456e+00
3.800000000000000000e+01 4.854736273314153472e+00 4.857385403358844833e+00 6.960427363321414873e+00 6.958700160610291618e+00
3.900000000000000000e+01 4.848382032433154798e+00 4.856176309577739936e+00 6.951976791104057973e+00 6.957520204042597634e+00
4.000000000000000000e+01 4.847172380399767277e+00 4.852777574740353650e+00 6.949715625427433707e+00 6.951988483624963244e+00
4.100000000000000000e+01 4.858750084296414862e+00 4.859705090052041321e+00 6.965898543898383366e+00 6.961897836094872893e+00
4.200000000000000000e+01 4.853212875855468234e+00 4.856996623720977624e+00 6.958763737608920863e+00 6.958469847821469045e+00
4.300000000000000000e+01 4.864497416084438086e+00 4.862459280750552004e+00 6.972643288458702848e+00 6.964788659912542812e+00
4.400000000000000000e+01 4.858358824380538898e+00 4.857303162171292321e+00 6.965698987559992617e+00 6.959277279866242338e+00
4.500000000000000000e+01 4.858293244738204564e+00 4.861131033626348241e+00 6.966133983926074080e+00 6.964877148633830117e+00
4.600000000000000000e+01 4.877331380737659039e+00 4.879665163956735441e+00 6.991878155734254641e+00 6.990122521444225967e+00
4.700000000000000000e+01 4.863330927070590448e+00 4.864926313340077968e+00 6.971652646983573121e+00 6.969038571878175325e+00
4.800000000000000000e+01 4.857372430108514827e+00 4.863314031183059605e+00 6.963788728370187364e+00 6.967372948541243893e+00
4.900000000000000000e+01 4.858174727381978641e+00 4.866301646257073621e+00 6.963711450973925743e+00 6.970345366284398381e+00
5.000000000000000000e+01 4.856224274987957834e+00 4.859538129374479709e+00 6.961742484454526370e+00 6.962157212843674614e+00
5.100000000000000000e+01 4.866933938499355961e+00 4.869367818614201759e+00 6.976533487483200346e+00 6.975650865880009377e+00
5.200000000000000000e+01 4.856336704142389493e+00 4.861583711217940085e+00 6.960960921541105684e+00 6.964269271089706947e+00
5.300000000000000000e+01 4.863511181559823093e+00 4.867376608537054672e+00 6.971081368129562250e+00 6.971986568986309862e+00
5.400000000000000000e+01 4.872887872408160348e+00 4.870714566547869495e+00 6.983326123708773814e+00 6.976053344838976322e+00
5.500000000000000000e+01 4.865798519832975622e+00 4.865848968478382552e+00 6.973368563238278028e+00 6.969228278683329059e+00
5.600000000000000000e+01 4.866144855093066823e+00 4.869251947230714528e+00 6.973941280792972819e+00 6.974174786999607356e+00
5.700000000000000000e+01 4.869527014497865736e+00 4.873578302140298746e+00 6.978926469625572615e+00 6.980450355726073752e+00
5.800000000000000000e+01 4.861823223092952340e+00 4.862703598652457160e+00 6.968589248900187272e+00 6.966198839951491806e+00
5.900000000000000000e+01 4.865047310220147914e+00 4.869379831226843258e+00 6.972752357700191084e+00 6.974930805404627066e+00
6.000000000000000000e+01 4.867094974919750072e+00 4.866626522156178858e+00 6.975602579157156313e+00 6.971355074925776663e+00
6.100000000000000000e+01 4.866872760039514745e+00 4.867872930462011638e+00 6.974781618810268036e+00 6.972646975910933520e+00
6.200000000000000000e+01 4.875157594958317908e+00 4.877800637157922559e+00 6.986868308355028034e+00 6.987048001945632691e+00
6.300000000000000000e+01 4.868598753649267863e+00 4.865830549664510229e+00 6.976967193581824489e+00 6.969525766365000763e+00
6.400000000000000000e+01 4.850827924155092674e+00 4.854879612273512279e+00 6.951979274129234554e+00 6.954206728133900839e+00
6.500000000000000000e+01 4.860875825647676507e+00 4.863652196368103198e+00 6.966279396659796674e+00 6.966775557282753439e+00
6.600000000000000000e+01 4.867614840519026487e+00 4.867202760869513867e+00 6.975756573848745923e+00 6.971807276419411004e+00
6.700000000000000000e+01 4.868135344529637365e+00 4.874192577850249286e+00 6.975664161658041706e+00 6.981270036496085574e+00
6.800000000000000000e+01 4.865286503205670243e+00 4.865832072009497189e+00 6.971865254657277688e+00 6.969234364429366835e+00
6.900000000000000000e+01 4.862257969238542366e+00 4.867594582149282090e+00 6.968206969123826866e+00 6.972562338102480162e+00
7.000000000000000000e+01 4.869483851563247256e+00 4.866347371717292702e+00 6.977162182897034270e+00 6.969658218378055992e+00
7.100000000000000000e+01 4.871880177052473115e+00 4.876760508400471927e+00 6.981491056731462308e+00 6.984532985001655092e+00
7.200000000000000000e+01 4.858183858319701898e+00 4.861538950272862536e+00 6.961575290774797864e+00 6.962739303736544372e+00
7.300000000000000000e+01 4.862313781263917001e+00 4.863013420259610697e+00 6.967839163801043512e+00 6.965040832470888787e+00
7.400000000000000000e+01 4.871765825464484223e+00 4.874096485568394144e+00 6.980889186759458021e+00 6.980366436601218361e+00
7.500000000000000000e+01 4.876063911525680084e+00 4.879438383937126922e+00 6.985779077865830189e+00 6.986955667912030599e+00
7.600000000000000000e+01 4.867713576138279485e+00 4.873754632827438371e+00 6.973788731663166374e+00 6.978533202308588201e+00
7.700000000000000000e+01 4.870313536646101227e+00 4.873224199671787993e+00 6.977596048493775349e+00 6.977876564514775559e+00
7.800000000000000000e+01 4.877348277926266462e+00 4.877733210302594991e+00 6.989103127527499737e+00 6.985339689067026292e+00
7.900000000000000000e+01 4.873950263796072768e+00 4.883649987622634470e+00 6.983795065343387343e+00 6.993705139633504153e+00
8.000000000000000000e+01 4.868950856381843550e+00 4.876303745630211850e+00 6.976422185100671136e+00 6.982766940503488229e+00
8.100000000000000000e+01 4.868514913909914199e+00 4.873291944456320302e+00 6.975485911477090184e+00 6.978202319953561883e+00
8.200000000000000000e+01 4.862409312672997252e+00 4.859827614883181823e+00 6.967597083747127051e+00 6.959941062688989710e+00
8.300000000000000000e+01 4.857571742606103804e+00 4.860721436849201993e+00 6.960275695229436899e+00 6.960983507121371261e+00
8.400000000000000000e+01 4.865317251954924593e+00 4.866357301313415817e+00 6.972151931299875649e+00 6.969286895650054880e+00
8.500000000000000000e+01 4.863344138773074476e+00 4.864866415447420600e+00 6.968355023031501894e+00 6.966762109234772460e+00
8.600000000000000000e+01 4.858527789414316622e+00 4.863522952760475526e+00 6.960620591408495983e+00 6.964224590871422649e+00
8.700000000000000000e+01 4.864378022537813706e+00 4.864305953367056290e+00 6.968649314257091554e+00 6.965040591860091723e+00
8.800000000000000000e+01 4.856738455227003648e+00 4.858656155678806599e+00 6.957989704165216338e+00 6.957369981887191912e+00
8.900000000000000000e+01 4.855704973100075428e+00 4.855200324564224346e+00 6.955734061221570563e+00 6.951835696490821448e+00
9.000000000000000000e+01 4.858248798834249982e+00 4.857801245304966820e+00 6.959675428051484758e+00 6.955846970474392599e+00
9.100000000000000000e+01 4.866931456266633482e+00 4.867775076055750105e+00 6.971859482997691870e+00 6.969823740112794042e+00
9.200000000000000000e+01 4.856735173139254513e+00 4.860503386281912697e+00 6.957625031271128968e+00 6.959340224707508682e+00
9.300000000000000000e+01 4.854477382832547150e+00 4.863643468603200404e+00 6.955150851864147832e+00 6.963372795891882738e+00
9.400000000000000000e+01 4.860938527151014377e+00 4.866740634072172611e+00 6.964892924649213946e+00 6.968302096975576454e+00
9.500000000000000000e+01 4.868928273675534157e+00 4.873266560136209513e+00 6.976462221945129549e+00 6.977030936765541647e+00
9.600000000000000000e+01 4.846041923318243683e+00 4.853367346317657649e+00 6.945092467791164736e+00 6.950115694035940095e+00
9.700000000000000000e+01 4.861377352250065620e+00 4.863051054775120008e+00 6.967165943382340743e+00 6.963146256331890882e+00
9.800000000000000000e+01 4.857792036999411422e+00 4.864235324182057951e+00 6.962015076228282418e+00 6.964463706307586044e+00
9.900000000000000000e+01 4.857058124347824801e+00 4.863252451116367503e+00 6.961186744198765375e+00 6.963446793076324859e+00
1.000000000000000000e+02 4.855445682012799580e+00 4.861885366094160332e+00 6.959400683119089770e+00 6.961759386596226840e+00
1.010000000000000000e+02 4.856505990987997734e+00 4.864525605015585619e+00 6.960936665992647931e+00 6.965289711169475595e+00
1.020000000000000000e+02 4.859087452026787268e+00 4.865302439247648714e+00 6.964198245282015698e+00 6.965666482077691235e+00
1.030000000000000000e+02 4.855111197256086975e+00 4.869456465755956032e+00 6.958986437335317632e+00 6.972328424132476776e+00
1.040000000000000000e+02 4.855072198976692732e+00 4.866334078442103639e+00 6.958685341917338896e+00 6.967380873051925327e+00
1.050000000000000000e+02 4.850792050415393852e+00 4.858858271280130481e+00 6.953671890290130442e+00 6.957602608132895661e+00
1.060000000000000000e+02 4.858500162629376007e+00 4.864706581545368280e+00 6.964023514685624860e+00 6.965489189119891122e+00
1.070000000000000000e+02 4.869047990413427840e+00 4.876326967554819980e+00 6.978755343672566447e+00 6.981573533120088548e+00
1.080000000000000000e+02 4.866219887349031659e+00 4.864032888411060185e+00 6.975284110916744496e+00 6.964580702074152363e+00
1.090000000000000000e+02 4.863237955581361405e+00 4.871036878953292515e+00 6.971359636932338510e+00 6.975008083664370417e+00
1.100000000000000000e+02 4.866581678217298368e+00 4.876357077953652919e+00 6.975993924170643012e+00 6.982509971133834981e+00
1.110000000000000000e+02 4.869587552919601769e+00 4.875057337331167417e+00 6.980177450499950531e+00 6.980050608167256421e+00
1.120000000000000000e+02 4.871272226682108908e+00 4.875170325480769229e+00 6.982662278193263461e+00 6.979702023638548525e+00
1.130000000000000000e+02 4.868944049625466342e+00 4.874316618768187226e+00 6.978422378298160922e+00 6.977461598633092343e+00
1.140000000000000000e+02 4.869445494697538734e+00 4.876807273980588775e+00 6.979079176473531376e+00 6.981179550200440787e+00
1.150000000000000000e+02 4.875109946987103982e+00 4.876909773520186953e+00 6.987812425355448553e+00 6.981661381255249488e+00
1.160000000000000000e+02 4.854831324669032000e+00 4.863194633723311178e+00 6.958868718973244327e+00 6.961928025989657876e+00
1.170000000000000000e+02 4.860869900124170861e+00 4.867434027420176612e+00 6.968725546408442995e+00 6.968523035800957999e+00
1.180000000000000000e+02 4.868173942259660159e+00 4.880690799065014573e+00 6.978138419275453863e+00 6.986367255278766564e+00
1.190000000000000000e+02 4.866195624792186258e+00 4.873308041761592158e+00 6.974928566405337982e+00 6.975449716494366292e+00
1.200000000000000000e+02 4.873664064791588757e+00 4.884599388867308711e+00 6.986431155838780604e+00 6.992099012720469631e+00
1.210000000000000000e+02 4.873909584823861607e+00 4.885711587293326552e+00 6.987410598195103795e+00 6.993939450094612376e+00
1.220000000000000000e+02 4.875717816971418372e+00 4.885855887595528912e+00 6.990047009630037778e+00 6.993793708841323564e+00
1.230000000000000000e+02 4.853158262966270620e+00 4.863992688741610948e+00 6.958427969990709450e+00 6.963151944880823230e+00
1.240000000000000000e+02 4.858516338036436899e+00 4.865533864391260011e+00 6.965880767881182933e+00 6.964226998292787130e+00
1.250000000000000000e+02 4.868543020295801327e+00 4.877086183778134298e+00 6.981044938478832229e+00 6.980562145185971623e+00
1.260000000000000000e+02 4.867306221676317435e+00 4.872920707324276179e+00 6.979681769235615896e+00 6.974488060615887441e+00
1.270000000000000000e+02 4.869722964291717027e+00 4.883338887128301664e+00 6.983310831164675214e+00 6.989984869437307680e+00
1.280000000000000000e+02 4.862578196675964470e+00 4.871358550859271830e+00 6.973989567921714539e+00 6.972750838941987439e+00
1.290000000000000000e+02 4.863161721818631378e+00 4.871138578028376465e+00 6.974773611677981933e+00 6.972677088239729315e+00
