# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 5.690509817810654347e+00 5.693486947963634748e+00 6.052651499431579651e+00 6.056162031638510079e+00
-1.800000000000000000e+01 5.687792372481236924e+00 5.695800399188594376e+00 6.047759934063333453e+00 6.056297365609955463e+00
-1.600000000000000000e+01 5.691101188139273681e+00 5.687027388723238985e+00 6.052195370395191176e+00 6.048626617452711685e+00
-1.400000000000000000e+01 5.680924336298916799e+00 5.680069747034745653e+00 6.044324350196790263e+00 6.044063457763426683e+00
-1.200000000000000000e+01 5.681254658097217636e+00 5.679140764012492681e+00 6.045353111959853365e+00 6.043525093650108815e+00
-1.000000000000000000e+01 5.689986746140849760e+00 5.686987348813904219e+00 6.053063976931759349e+00 6.050656351840253855e+00
-8.000000000000000000e+00 5.688257545082320732e+00 5.688000255775186531e+00 6.047701797810744573e+00 6.048821768648415365e+00
-6.000000000000000000e+00 5.700530673900279233e+00 5.689215520832303419e+00 6.063123605841155062e+00 6.052405500733298638e+00
-4.000000000000000000e+00 5.694395430928383739e+00 5.691515510153458024e+00 6.055364294887658261e+00 6.053347050295784015e+00
-2.000000000000000000e+00 5.684912212800372622e+00 5.687672978243844213e+00 6.045385463094480549e+00 6.049290145306795097e+00
-1.899999999999999911e+00 5.697246122714477501e+00 5.693819111809614419e+00 6.058628512839180580e+00 6.056321627644391192e+00
-1.800000000000000044e+00 5.690096213116890844e+00 5.695253464887793271e+00 6.053874926671652723e+00 6.059143172650872877e+00
-1.699999999999999956e+00 5.694205005746896475e+00 5.693839611163756587e+00 6.056642018393661786e+00 6.057689838629184642e+00
-1.600000000000000089e+00 5.688457578467752462e+00 5.681927071329522683e+00 6.052903499427659817e+00 6.047047080499436511e+00
-1.500000000000000000e+00 5.683306572747722107e+00 5.678963793161285523e+00 6.049265159589746865e+00 6.046183762654203875e+00
-1.399999999999999911e+00 5.675042781160737349e+00 5.677134973307071952e+00 6.039332293944640995e+00 6.043014515669217879e+00
-1.300000000000000044e+00 5.681751621082004711e+00 5.683900349377742245e+00 6.046602888384759567e+00 6.049761001631688728e+00
-1.199999999999999956e+00 5.684142105780271237e+00 5.684484756632953939e+00 6.048897682768825668e+00 6.050185093526706304e+00
-1.100000000000000089e+00 5.696403620527905609e+00 5.697304818951945293e+00 6.060871572476188796e+00 6.062987874716900372e+00
-1.000000000000000000e+00 5.704599508790961337e+00 5.703435416457407037e+00 6.069471864478331646e+00 6.069408922366412718e+00
-9.000000000000000222e-01 5.700193707046419256e+00 5.700588731099085926e+00 6.067119976507607149e+00 6.068041673548980164e+00
-8.000000000000000444e-01 5.703109981579507881e+00 5.704912212868530119e+00 6.065796928162284551e+00 6.068244189504002684e+00
-6.999999999999999556e-01 5.692608893169724738e+00 5.697107748143372952e+00 6.055646008122510082e+00 6.061488576375190895e+00
-5.999999999999999778e-01 5.708252980973783863e+00 5.708087138991084331e+00 6.069033198018995989e+00 6.070085261116902053e+00
-5.000000000000000000e-01 5.690740839064843293e+00 5.693721254198815807e+00 6.054533006482479607e+00 6.058468114227978596e+00
-4.000000000000000222e-01 5.711829576836983335e+00 5.708693647599116794e+00 6.076005423104559711e+00 6.074792482025601181e+00
-2.999999999999999889e-01 5.705674153886435285e+00 5.700045802961811070e+00 6.063466099035658807e+00 6.064933688001845624e+00
-2.000000000000000111e-01 5.702462633612419118e+00 5.689822266429415798e+00 6.049588513734921236e+00 6.049345878360262496e+00
-1.000000000000000056e-01 5.711917584283957794e+00 5.700431057643767119e+00 6.056891861191359361e+00 6.061467434470204196e+00
-0.000000000000000000e+00 5.711804113254902227e+00 5.692767768559064301e+00 6.055057755509666961e+00 6.053932100893570478e+00
1.000000000000000056e-01 5.712092795601107831e+00 5.689604213054257897e+00 6.057781688165479572e+00 6.053196344351366776e+00
2.000000000000000111e-01 5.713390857622165697e+00 5.698569008446040307e+00 6.058474282552406720e+00 6.061597962593760158e+00
2.999999999999999889e-01 5.713447950587831059e+00 5.690222655052167511e+00 6.059331994771556040e+00 6.053931540856005711e+00
4.000000000000000222e-01 5.710659963284943963e+00 5.694897678638622729e+00 6.057957940833983201e+00 6.059638614701015946e+00
5.000000000000000000e-01 5.700221094133649302e+00 5.684733638553198354e+00 6.050999246472604121e+00 6.053493913907466606e+00
5.999999999999999778e-01 5.710205039946525396e+00 5.689424519694040505e+00 6.058363213763566790e+00 6.055692935506590935e+00
6.999999999999999556e-01 5.711943608227660896e+00 5.689369426531454721e+00 6.057740766058835824e+00 6.052787147747337393e+00
8.000000000000000444e-01 5.704253173807761534e+00 5.691472029152655487e+00 6.051643553596417924e+00 6.056240427600323883e+00
9.000000000000000222e-01 5.706811339312754860e+00 5.693536675065897334e+00 6.059288913189186943e+00 6.063721147541827783e+00
1.000000000000000000e+00 5.706432893154681274e+00 5.690789686208734821e+00 6.056403706910723272e+00 6.057929031550947307e+00
1.100000000000000089e+00 5.712789151571953106e+00 5.695014511274306912e+00 6.060197398728721652e+00 6.059702835988312941e+00
1.199999999999999956e+00 5.720636140034589090e+00 5.704808110483929440e+00 6.065692186772097649e+00 6.067584986702538430e+00
1.300000000000000044e+00 5.710207202013639183e+00 5.693851782067549827e+00 6.055163619795250085e+00 6.056199587478309887e+00
1.399999999999999911e+00 5.711118568513513516e+00 5.692881560146777709e+00 6.053678094601929516e+00 6.052759200395061434e+00
1.500000000000000000e+00 5.729794080663472400e+00 5.712185443281248887e+00 6.071686818538266195e+00 6.071723175697643526e+00
1.600000000000000089e+00 5.715390159065011133e+00 5.700726703993521660e+00 6.059523541742618313e+00 6.062894102332375468e+00
1.699999999999999956e+00 5.712298754243545496e+00 5.696337638012642479e+00 6.053338242102789479e+00 6.055663465289494951e+00
1.800000000000000044e+00 5.715023405476575391e+00 5.698934641339050700e+00 6.058893331482906319e+00 6.060486718384868077e+00
1.899999999999999911e+00 5.721791504034611897e+00 5.702042223440725088e+00 6.066230151006366533e+00 6.064310201132478539e+00
2.000000000000000000e+00 5.720466213817076984e+00 5.700534117884619612e+00 6.066908169451726174e+00 6.064870427132783348e+00
