# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 4.130632680981665139e+00 4.129679679030107131e+00 5.905077022709641632e+00 5.904041456328299020e+00
-1.800000000000000000e+01 4.124627911704199512e+00 4.127828929154648385e+00 5.896901716303774243e+00 5.901422832761216597e+00
-1.600000000000000000e+01 4.132989602686240715e+00 4.131751843891446008e+00 5.908549121886378153e+00 5.906820397769500630e+00
-1.400000000000000000e+01 4.126601820573925217e+00 4.127622487692870656e+00 5.899732465756099664e+00 5.900990967874828463e+00
-1.200000000000000000e+01 4.128140269488147496e+00 4.131474696144212366e+00 5.902358299931511176e+00 5.907369653523558028e+00
-1.000000000000000000e+01 4.133853077372158680e+00 4.131932579444055342e+00 5.910637310486397844e+00 5.908170673238035242e+00
-8.000000000000000000e+00 4.130184248031695482e+00 4.127316432721696238e+00 5.906233110256102314e+00 5.902153382131899662e+00
-6.000000000000000000e+00 4.131950117044633330e+00 4.136359103601625620e+00 5.907704141082356308e+00 5.914074336368082108e+00
-4.000000000000000000e+00 4.129104002454457856e+00 4.129594316139133525e+00 5.903988446342237850e+00 5.904598477426208802e+00
-2.000000000000000000e+00 4.128489406515194915e+00 4.127193112363706007e+00 5.901950220457871765e+00 5.900410083366590897e+00
-1.000000000000000000e+00 4.126525026304857846e+00 4.125176201637728468e+00 5.899611708343804217e+00 5.897624096937412297e+00
-9.000000000000000222e-01 4.127116399529226598e+00 4.125183729412434275e+00 5.899652550452113786e+00 5.896948160896590352e+00
-8.000000000000000444e-01 4.127782644072676810e+00 4.122992812209092861e+00 5.900038284951530265e+00 5.893679950721312011e+00
-6.999999999999999556e-01 4.134836911098005885e+00 4.135716882584445919e+00 5.911336715079009707e+00 5.912784523095694134e+00
-5.999999999999999778e-01 4.130061168748865974e+00 4.132598024433510986e+00 5.904323892411740715e+00 5.907877510706510016e+00
-5.000000000000000000e-01 4.135165629326293057e+00 4.137020864088852612e+00 5.911009597064083465e+00 5.913664898022616967e+00
-4.000000000000000222e-01 4.133696606573975529e+00 4.130160704845971864e+00 5.909236589647943738e+00 5.904234204652889950e+00
-2.999999999999999889e-01 4.127370325052202915e+00 4.127579167169012742e+00 5.901209184096749993e+00 5.901599323532889407e+00
-2.000000000000000111e-01 4.130790113992949486e+00 4.126416281901777339e+00 5.905393892647226473e+00 5.899357063106746679e+00
-1.000000000000000056e-01 4.119437847688544707e+00 4.118117850794297929e+00 5.889600050653081453e+00 5.888166738188841620e+00
