# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 1.127473904220967826e+00 1.127075600377678288e+00 6.475018082296458921e+00 6.473682783180862543e+00
-1.800000000000000000e+01 1.127280838159475218e+00 1.127497206682323894e+00 6.472664508262261585e+00 6.474297861475466931e+00
-1.600000000000000000e+01 1.125653990352822431e+00 1.126051653593457935e+00 6.465659604961810913e+00 6.468069154629621842e+00
-1.400000000000000000e+01 1.131188684240575171e+00 1.130830819358927819e+00 6.497076305468571178e+00 6.496134427576694570e+00
-1.200000000000000000e+01 1.127472062463002578e+00 1.127512741661828910e+00 6.475934739657366102e+00 6.477078253379501049e+00
-1.000000000000000000e+01 1.129800866769787415e+00 1.128943320330717093e+00 6.486727337164640339e+00 6.483396409657856907e+00
-8.000000000000000000e+00 1.126410159075554418e+00 1.127034120399986961e+00 6.471249210385182415e+00 6.475767534778376522e+00
-6.000000000000000000e+00 1.127498568013673541e+00 1.127199880155644207e+00 6.478111503381651204e+00 6.476874055548359266e+00
-4.000000000000000000e+00 1.123533546837988117e+00 1.123000713343474288e+00 6.457301458193050792e+00 6.455226877825571030e+00
-2.000000000000000000e+00 1.122948823335219837e+00 1.122976129647059729e+00 6.451659000017349044e+00 6.452111520319270710e+00
-1.899999999999999911e+00 1.122665270058943454e+00 1.123267370320101488e+00 6.451389935167315848e+00 6.455883676416968697e+00
-1.800000000000000044e+00 1.125033632493898539e+00 1.125113869824002633e+00 6.464129071482956235e+00 6.465896795415574161e+00
-1.699999999999999956e+00 1.126331603368271983e+00 1.127598984771561286e+00 6.471202925090549840e+00 6.478097646125854148e+00
-1.600000000000000089e+00 1.129525801684137187e+00 1.128951247984040451e+00 6.488241213038883792e+00 6.484698241830519017e+00
-1.500000000000000000e+00 1.129186034238658154e+00 1.128722067108818061e+00 6.485360564341408285e+00 6.483770615353727784e+00
-1.399999999999999911e+00 1.127965257753949180e+00 1.127964937451157112e+00 6.478661475068100195e+00 6.479206327541321642e+00
-1.300000000000000044e+00 1.127630615258336855e+00 1.127911045522011602e+00 6.476759702943983399e+00 6.479172296116522567e+00
-1.199999999999999956e+00 1.125608346366504975e+00 1.125309818666169193e+00 6.464286747244014641e+00 6.463260386399293012e+00
-1.100000000000000089e+00 1.125727260958121478e+00 1.124380122798607662e+00 6.465105142893040835e+00 6.457837847251528984e+00
-1.000000000000000000e+00 1.128071760400856327e+00 1.127322077917474630e+00 6.476057338328702784e+00 6.473511657324010571e+00
