# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 2.485135472603897000e+00 2.484005181863136791e+00 6.504144639320790233e+00 6.496617058958263691e+00
-1.800000000000000000e+01 2.481890821842547279e+00 2.481231305535462450e+00 6.491585996661085822e+00 6.485786664776304278e+00
-1.600000000000000000e+01 2.490954607509846763e+00 2.491179384325761692e+00 6.518819825159178016e+00 6.515277650457555580e+00
-1.400000000000000000e+01 2.490985036931439911e+00 2.488306692547486154e+00 6.523006307939402504e+00 6.511556024549531863e+00
-1.200000000000000000e+01 2.490383496612105674e+00 2.489470936077837759e+00 6.522064031779262194e+00 6.515128069748747031e+00
-1.000000000000000000e+01 2.487088156869138977e+00 2.486710112038962528e+00 6.515870793103111680e+00 6.510768858308250806e+00
-8.000000000000000000e+00 2.490092656045585606e+00 2.489796049692408975e+00 6.521114627237537320e+00 6.515874395477599279e+00
-6.000000000000000000e+00 2.492614288970588454e+00 2.492525082945130421e+00 6.528030165156209819e+00 6.524008244723630945e+00
-4.000000000000000000e+00 2.496137848979623541e+00 2.497405952476575486e+00 6.539314928406477989e+00 6.538547858257070189e+00
-2.000000000000000000e+00 2.498654277193038009e+00 2.499296977264501951e+00 6.544451858165477809e+00 6.542128391181996960e+00
-1.899999999999999911e+00 2.501486129533542435e+00 2.500764072830919726e+00 6.549905491952825898e+00 6.543662445413843898e+00
-1.800000000000000044e+00 2.499720506034323719e+00 2.500383065214204503e+00 6.547238335200465720e+00 6.545051480143411204e+00
-1.699999999999999956e+00 2.488872358313891198e+00 2.489517300702221547e+00 6.520200931868159522e+00 6.517704339162444960e+00
-1.600000000000000089e+00 2.493041100732576343e+00 2.491295976858541650e+00 6.530908409598495723e+00 6.522715302173089924e+00
-1.500000000000000000e+00 2.487780424811650182e+00 2.488304770686243561e+00 6.517640037304661682e+00 6.515143762228446711e+00
-1.399999999999999911e+00 2.496671644038255700e+00 2.499483397127504780e+00 6.540524747912159320e+00 6.543998774329503831e+00
-1.300000000000000044e+00 2.494945578576351242e+00 2.495017327812100394e+00 6.532869925653896459e+00 6.528923037500195647e+00
-1.199999999999999956e+00 2.493246258803418325e+00 2.492568645088581114e+00 6.529409430260990632e+00 6.523243981705712180e+00
-1.100000000000000089e+00 2.499274956241284151e+00 2.500838864936214101e+00 6.544727809735559454e+00 6.544440802869929463e+00
-1.000000000000000000e+00 2.502838074449889927e+00 2.503800042375493806e+00 6.552760122526866127e+00 6.551167123505847734e+00
-9.000000000000000222e-01 2.502290105278390353e+00 2.502901175037855808e+00 6.552494495802463348e+00 6.550111053953964202e+00
-8.000000000000000444e-01 2.503439053843110607e+00 2.502060603912159120e+00 6.555535459146013544e+00 6.547994749875930331e+00
-6.999999999999999556e-01 2.496920924611737203e+00 2.498755654932605097e+00 6.540258569164108415e+00 6.540555497523058648e+00
-5.999999999999999778e-01 2.497188862957075095e+00 2.496109181194987148e+00 6.540450031991853486e+00 6.533717468812719531e+00
-5.000000000000000000e-01 2.490203963211420124e+00 2.490009215457779757e+00 6.522698326861978479e+00 6.517649247286797731e+00
-4.000000000000000222e-01 2.495906665903542709e+00 2.497116873503852474e+00 6.537287111372957149e+00 6.536140870732777053e+00
-2.999999999999999889e-01 2.495442217727331879e+00 2.495033263010641988e+00 6.537542399704536322e+00 6.531931967744652567e+00
-2.000000000000000111e-01 2.496147698533493386e+00 2.494629913896766915e+00 6.537690305620777131e+00 6.529699873168123503e+00
-1.000000000000000056e-01 2.493053993211986175e+00 2.493329138748852092e+00 6.530303340601117057e+00 6.527116154047648777e+00
-0.000000000000000000e+00 2.496743793712286941e+00 2.497231223991406512e+00 6.539383556206286308e+00 6.537553771251017665e+00
1.000000000000000056e-01 2.497189583787595257e+00 2.495323863626763838e+00 6.534330627875763575e+00 6.531106767070348873e+00
2.000000000000000111e-01 2.505241593348770834e+00 2.499131457498653397e+00 6.545461399559709292e+00 6.540839853747306698e+00
2.999999999999999889e-01 2.506060623819078792e+00 2.497654111917679831e+00 6.542082507988725482e+00 6.538235633513407308e+00
4.000000000000000222e-01 2.505857227399698406e+00 2.495200864815518838e+00 6.536005700285793196e+00 6.530798464093350297e+00
5.000000000000000000e-01 2.507654241492799585e+00 2.495086914986485827e+00 6.539431041595547889e+00 6.531613821590442015e+00
5.999999999999999778e-01 2.500400922809328019e+00 2.489200915498566591e+00 6.519380458256287980e+00 6.516508775155589461e+00
6.999999999999999556e-01 2.500786334458053872e+00 2.489579280474869982e+00 6.519905765659553154e+00 6.518772900535695136e+00
8.000000000000000444e-01 2.505138774201433716e+00 2.489634373584311167e+00 6.528432397572152546e+00 6.516523826769287986e+00
9.000000000000000222e-01 2.509227119277702034e+00 2.496884649678544399e+00 6.537231698246414702e+00 6.533714349835814339e+00
1.000000000000000000e+00 2.514168207064712224e+00 2.500285851291412342e+00 6.550289948710973142e+00 6.543460566745821438e+00
1.100000000000000089e+00 2.514693353721021651e+00 2.502055559010362362e+00 6.549916382890912381e+00 6.546697724505604832e+00
1.199999999999999956e+00 2.513686622315518981e+00 2.500137788504137593e+00 6.546835219436810682e+00 6.541486243357877761e+00
1.300000000000000044e+00 2.512548884347989731e+00 2.500174143594180887e+00 6.543714974905839199e+00 6.541485763072592441e+00
1.399999999999999911e+00 2.514760138099475739e+00 2.499638987408424384e+00 6.548318183456862229e+00 6.539446818875634726e+00
1.500000000000000000e+00 2.509552713514794142e+00 2.496541278273514575e+00 6.537936066094811594e+00 6.534403099753760991e+00
1.600000000000000089e+00 2.509257788704842618e+00 2.495325945465153961e+00 6.536089461367077469e+00 6.531792072218500778e+00
1.699999999999999956e+00 2.508656088332475331e+00 2.494441572112215066e+00 6.533734049155584422e+00 6.529046435151742322e+00
1.800000000000000044e+00 2.508968469486843045e+00 2.494236894689348283e+00 6.535344013786867023e+00 6.528200731922768618e+00
1.899999999999999911e+00 2.517316925406933859e+00 2.504139409819033713e+00 6.556525949212043791e+00 6.554584134860988343e+00
2.000000000000000000e+00 2.515451525356502405e+00 2.500670462772157432e+00 6.552676355033216105e+00 6.547217596742222590e+00
4.000000000000000000e+00 2.517927914950545354e+00 2.501684641174400703e+00 6.555238212733664582e+00 6.547761162771858601e+00
6.000000000000000000e+00 2.523993447934351764e+00 2.507794616826689360e+00 6.565119688348770133e+00 6.561602497594689609e+00
8.000000000000000000e+00 2.520136046775288463e+00 2.505613792477932478e+00 6.555451641202743929e+00 6.556702039532226856e+00
1.000000000000000000e+01 2.526772129193928240e+00 2.509865495008438252e+00 6.573045015392747992e+00 6.568557517774229915e+00
1.200000000000000000e+01 2.527957513186709360e+00 2.513076193291997829e+00 6.576087825083100746e+00 6.576394202318551763e+00
1.400000000000000000e+01 2.522163201734999305e+00 2.505568388895897503e+00 6.561316858536882179e+00 6.556273385770706952e+00
1.600000000000000000e+01 2.522938670052182975e+00 2.506165204475767627e+00 6.564548009726941302e+00 6.557379017909624075e+00
1.800000000000000000e+01 2.526772929787968636e+00 2.508906970205621256e+00 6.573866292860591543e+00 6.563361813579222215e+00
2.000000000000000000e+01 2.522983833536645015e+00 2.507841862285114853e+00 6.564768382895850962e+00 6.561852338755710612e+00
2.200000000000000000e+01 2.523383739458674224e+00 2.508457015902481491e+00 6.568491533773173963e+00 6.565113359165232865e+00
2.400000000000000000e+01 2.515928627312131738e+00 2.504386047779446400e+00 6.553529456743103054e+00 6.555110407334452383e+00
2.600000000000000000e+01 2.515053621373163129e+00 2.503188572304423154e+00 6.549664137170707612e+00 6.550323820421560583e+00
2.800000000000000000e+01 2.519406942121017678e+00 2.502477326025675186e+00 6.563445975619720762e+00 6.549650203993364173e+00
3.000000000000000000e+01 2.513906434485759345e+00 2.500756225182808379e+00 6.551621567477461383e+00 6.546141260697546649e+00
3.200000000000000000e+01 2.510190288630683497e+00 2.499645633665949607e+00 6.542518611978318077e+00 6.541994339845789597e+00
3.400000000000000000e+01 2.512084516495835640e+00 2.499198402188034240e+00 6.548560824173581985e+00 6.541576173275126749e+00
3.600000000000000000e+01 2.513331960081867766e+00 2.504034108247030321e+00 6.550851135184555751e+00 6.552272521700004404e+00
3.800000000000000000e+01 2.510419229447868883e+00 2.497380247956006549e+00 6.542945106138523315e+00 6.534055083116945717e+00
4.000000000000000000e+01 2.513103579564117229e+00 2.499241163239430907e+00 6.550533542831007416e+00 6.539012229504051810e+00
4.200000000000000000e+01 2.508896480225016656e+00 2.499171736351394557e+00 6.539078138487884218e+00 6.538262460506308216e+00
4.400000000000000000e+01 2.513255806797440872e+00 2.502043147028524928e+00 6.550896703143861188e+00 6.545795564758893903e+00
4.600000000000000000e+01 2.511611580156588364e+00 2.498892026758343654e+00 6.546839386014871920e+00 6.538494212288752827e+00
4.800000000000000000e+01 2.511804486196254516e+00 2.498870645943949143e+00 6.549425025280728896e+00 6.538347425747070396e+00
5.000000000000000000e+01 2.510800076915564283e+00 2.502131312102017446e+00 6.545936101953686581e+00 6.546768914079431845e+00
5.200000000000000000e+01 2.508057750911078188e+00 2.494795193396353916e+00 6.540104499251586212e+00 6.528136028932897794e+00
5.400000000000000000e+01 2.508346829811333834e+00 2.497180855386611054e+00 6.541859409507654988e+00 6.535662567221785402e+00
5.600000000000000000e+01 2.504915198645979224e+00 2.495251073356166582e+00 6.531753318790281426e+00 6.528910785566862884e+00
5.800000000000000000e+01 2.502448578525248823e+00 2.491767952403128650e+00 6.525113805616558516e+00 6.520289980369740057e+00
6.000000000000000000e+01 2.502867622764604505e+00 2.491802545788197598e+00 6.526818105096144684e+00 6.520123257872508127e+00
6.200000000000000000e+01 2.503807329584513575e+00 2.494689491368908829e+00 6.528391239988001971e+00 6.526616786924026137e+00
6.400000000000000000e+01 2.505234626727069536e+00 2.496524782272259380e+00 6.532531915197198558e+00 6.530946688347236240e+00
6.600000000000000000e+01 2.505327035882368492e+00 2.498377209758806394e+00 6.533153000477396333e+00 6.536208779319103712e+00
6.800000000000000000e+01 2.511400176524541283e+00 2.501349197490629894e+00 6.547979544574788591e+00 6.543189265011275069e+00
7.000000000000000000e+01 2.512716325976356746e+00 2.504844570247605429e+00 6.551385254737787989e+00 6.551713175326132621e+00
7.200000000000000000e+01 2.512947349020952181e+00 2.502558524371260251e+00 6.552930603874763449e+00 6.546967908652008283e+00
7.400000000000000000e+01 2.512064657245568267e+00 2.502457947353207146e+00 6.550558610572871920e+00 6.546740167280495015e+00
7.600000000000000000e+01 2.511757640976294059e+00 2.499864484910151230e+00 6.550612903077646543e+00 6.540214365517795336e+00
7.800000000000000000e+01 2.515456810495601658e+00 2.505678094484132146e+00 6.560439845552870963e+00 6.556640778902214528e+00
8.000000000000000000e+01 2.512805291954152587e+00 2.502474763531573387e+00 6.554787294514154539e+00 6.548408993454480687e+00
8.200000000000000000e+01 2.513176209734297117e+00 2.501626905478430363e+00 6.554392667267896933e+00 6.545100408696090888e+00
8.400000000000000000e+01 2.514204642108156751e+00 2.505334082515652927e+00 6.559817716910417928e+00 6.556899510858827718e+00
8.600000000000000000e+01 2.512380562138671891e+00 2.502600004498096276e+00 6.552853168978492349e+00 6.547742265643984538e+00
8.800000000000000000e+01 2.516196644305757513e+00 2.506386057657169708e+00 6.560746462970908688e+00 6.556168479153986262e+00
9.000000000000000000e+01 2.513316905469972884e+00 2.503117623930136038e+00 6.556088079873393148e+00 6.550937220081172185e+00
9.200000000000000000e+01 2.512500918093715452e+00 2.499627456329857278e+00 6.552905296444757610e+00 6.540669131486439802e+00
9.400000000000000000e+01 2.511895053437799064e+00 2.501291541771809790e+00 6.551491677505329569e+00 6.544293860568072496e+00
9.600000000000000000e+01 2.515143868448656672e+00 2.505895984679974653e+00 6.559155551782676064e+00 6.555735094969066701e+00
9.800000000000000000e+01 2.512810977316204841e+00 2.502992783962918910e+00 6.553468406161958804e+00 6.548146748653043581e+00
1.000000000000000000e+02 2.511356613888316325e+00 2.505401907974282860e+00 6.551379968959807343e+00 6.555110967104175401e+00
1.020000000000000000e+02 2.516940481904694771e+00 2.504728858596309671e+00 6.564460721578793567e+00 6.551997212562879369e+00
1.040000000000000000e+02 2.511156741152434702e+00 2.502463232491561218e+00 6.551455244859660354e+00 6.547909868355449525e+00
1.060000000000000000e+02 2.511383119638065153e+00 2.501560040866086077e+00 6.552790867930189833e+00 6.546593142494817386e+00
1.080000000000000000e+02 2.506170890222685799e+00 2.497203837529240911e+00 6.539284099652059368e+00 6.535797338009874835e+00
1.100000000000000000e+02 2.507141506585560897e+00 2.494761721113814001e+00 6.542630558295416954e+00 6.530150793535365317e+00
1.120000000000000000e+02 2.509673790189986153e+00 2.502303398277196500e+00 6.546481595316194557e+00 6.546557510282136505e+00
1.140000000000000000e+02 2.509320088802100557e+00 2.500509667372898370e+00 6.548238986887612967e+00 6.545030099177175487e+00
1.160000000000000000e+02 2.512078990883204188e+00 2.501551792894396886e+00 6.554750534408420926e+00 6.546089130799972011e+00
1.180000000000000000e+02 2.513865434814933852e+00 2.505248399892159750e+00 6.558521413314580606e+00 6.554623212295887846e+00
1.200000000000000000e+02 2.518245180892987545e+00 2.509690285803911625e+00 6.570194953256840442e+00 6.565942004784345087e+00
1.220000000000000000e+02 2.518832467596990643e+00 2.507428022952622015e+00 6.573145350312382007e+00 6.561612504822167402e+00
1.240000000000000000e+02 2.515858798385107509e+00 2.507977593210689804e+00 6.564306976276387928e+00 6.561292512007413258e+00
1.260000000000000000e+02 2.513855344940322478e+00 2.504253840379992102e+00 6.560083894241524938e+00 6.551805267959518453e+00
1.280000000000000000e+02 2.519105290965372834e+00 2.509527648965012236e+00 6.572994404995683659e+00 6.565730119989946267e+00
1.300000000000000000e+02 2.519187690649740574e+00 2.509764277362749318e+00 6.572054451793929886e+00 6.565527603659852218e+00
1.320000000000000000e+02 2.509755709142160729e+00 2.501655012552916446e+00 6.547293985678866335e+00 6.545261845258754541e+00
1.340000000000000000e+02 2.507554545171079674e+00 2.497567308194740932e+00 6.541269712066079656e+00 6.534142203123193937e+00
1.360000000000000000e+02 2.509603402156445728e+00 2.500380983124440792e+00 6.546704049982366769e+00 6.542827550212345855e+00
1.380000000000000000e+02 2.508517314035098700e+00 2.500692964119370920e+00 6.545640290664787031e+00 6.542595883642337462e+00
1.400000000000000000e+02 2.507492245025609634e+00 2.499027597182387428e+00 6.543661723780596517e+00 6.539707387706539699e+00
1.420000000000000000e+02 2.509119815560068023e+00 2.501139715285264131e+00 6.547049267338467260e+00 6.544229317701820037e+00
1.440000000000000000e+02 2.515935512273588248e+00 2.505062860733713759e+00 6.564346772589000345e+00 6.553425401961217922e+00
1.460000000000000000e+02 2.509422827989648219e+00 2.498654357091775857e+00 6.545539315858962759e+00 6.535977992596905040e+00
1.480000000000000000e+02 2.509508350711750158e+00 2.502166225918382114e+00 6.544481568125180893e+00 6.543996773343298656e+00
1.500000000000000000e+02 2.514926138169735204e+00 2.506133093490480857e+00 6.559072187351375760e+00 6.553451668735745805e+00
1.520000000000000000e+02 2.518164703386748471e+00 2.509044783168532966e+00 6.567520348100599037e+00 6.561064693234674117e+00
1.540000000000000000e+02 2.516648840502296203e+00 2.509672508761028542e+00 6.564493313620046955e+00 6.562461973436808371e+00
1.560000000000000000e+02 2.514281836429844930e+00 2.505252884180566131e+00 6.558262197043732478e+00 6.551724224939324159e+00
1.580000000000000000e+02 2.515802583973296702e+00 2.506963655058028539e+00 6.562296052211070041e+00 6.555986542708354570e+00
1.600000000000000000e+02 2.511612300852173796e+00 2.504614828413621375e+00 6.553537357094035620e+00 6.551614836762188254e+00
1.620000000000000000e+02 2.512963284183386214e+00 2.502066369840862503e+00 6.557281482361158709e+00 6.545017693986189933e+00
1.640000000000000000e+02 2.514050493401309261e+00 2.503445220122173964e+00 6.560723000280972883e+00 6.549152521439181918e+00
1.660000000000000000e+02 2.507173217300882051e+00 2.498024949906189729e+00 6.540743921050877319e+00 6.535129968547173540e+00
1.680000000000000000e+02 2.504419920788665710e+00 2.500094626832136679e+00 6.534797327754248819e+00 6.540226214322023779e+00
1.700000000000000000e+02 2.511556887228648449e+00 2.503823985424050935e+00 6.550672000308426668e+00 6.547664186850838952e+00
1.720000000000000000e+02 2.507228790816698361e+00 2.500483482029157045e+00 6.537669321319456550e+00 6.537724494828338173e+00
1.740000000000000000e+02 2.508058071218384644e+00 2.501539781384989780e+00 6.539783306062767032e+00 6.539832632145315294e+00
1.760000000000000000e+02 2.513320508966601530e+00 2.504284830130403705e+00 6.554259336936268276e+00 6.546555025939411188e+00
1.780000000000000000e+02 2.510107728987676534e+00 2.503095602600691638e+00 6.546861887486584486e+00 6.544805560143220902e+00
1.800000000000000000e+02 2.514379130586753330e+00 2.506360993494271661e+00 6.559244600151296289e+00 6.554251410298171265e+00
1.820000000000000000e+02 2.508407368131279735e+00 2.502351364385691390e+00 6.544681679801009899e+00 6.545238860985157281e+00
1.840000000000000000e+02 2.511432206796486710e+00 2.504439379197654691e+00 6.551665526729579803e+00 6.550863225422568270e+00
1.860000000000000000e+02 2.503846887601079096e+00 2.496509487462655663e+00 6.533309792754545597e+00 6.529938584599689122e+00
1.880000000000000000e+02 2.508690041013706740e+00 2.502202901307486016e+00 6.544046502395855391e+00 6.542786553394011051e+00
1.900000000000000000e+02 2.510271807392097099e+00 2.502078861638894480e+00 6.549077809672862571e+00 6.543248283993948533e+00
1.920000000000000000e+02 2.511040629142696989e+00 2.501048827802168528e+00 6.549452732957237622e+00 6.538889555581210544e+00
1.940000000000000000e+02 2.508111402573588666e+00 2.499204728227242267e+00 6.543668131904423646e+00 6.536071605232260495e+00
1.960000000000000000e+02 2.510253709731601557e+00 2.501686322706929033e+00 6.547766287001497432e+00 6.541553188201893576e+00
1.980000000000000000e+02 2.512113664472595431e+00 2.504881646014215146e+00 6.552474877921901530e+00 6.549366086533858322e+00
2.000000000000000000e+02 2.512030304261361646e+00 2.502793150864844218e+00 6.553363748812130574e+00 6.544928081690460253e+00
