# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 1.681759850313818472e+00 1.682800133220406780e+00 6.561119785131815263e+00 6.564864315897337654e+00
-1.800000000000000000e+01 1.679671356889540279e+00 1.680172239721675398e+00 6.553935662050487387e+00 6.555171023239282135e+00
-1.600000000000000000e+01 1.682354263337729749e+00 1.683243840936238911e+00 6.562922340362487894e+00 6.566364815823645174e+00
-1.400000000000000000e+01 1.678214832662498379e+00 1.678069332397331914e+00 6.553270771565458119e+00 6.552916106206670754e+00
-1.200000000000000000e+01 1.684234956479060186e+00 1.684351628947881041e+00 6.571855291832313206e+00 6.572357780960816243e+00
-1.000000000000000000e+01 1.678076539410970236e+00 1.678838393816227015e+00 6.546492407452773499e+00 6.548915724765425495e+00
-8.000000000000000000e+00 1.678125626682728688e+00 1.677419826245477807e+00 6.548338683996933085e+00 6.545470847790655355e+00
-6.000000000000000000e+00 1.674558187543754295e+00 1.674821561369365552e+00 6.533175588086196584e+00 6.534348165173631706e+00
-4.000000000000000000e+00 1.677783937278215287e+00 1.676870016170855626e+00 6.545799168205054031e+00 6.541984327299005919e+00
-2.000000000000000000e+00 1.676448890198448893e+00 1.677341590807343463e+00 6.542309765944726685e+00 6.545662874082620597e+00
-1.899999999999999911e+00 1.679579668516261393e+00 1.679372188444053782e+00 6.552926119287787010e+00 6.551484390387114942e+00
-1.800000000000000044e+00 1.678099841793531111e+00 1.678102564439022615e+00 6.548882972613790265e+00 6.548536395954974054e+00
-1.699999999999999956e+00 1.680240145214847214e+00 1.680792197431542734e+00 6.555995108366119872e+00 6.557964708573445378e+00
-1.600000000000000089e+00 1.682614514264774375e+00 1.682323834019367137e+00 6.565115120087988920e+00 6.564383846513286436e+00
-1.500000000000000000e+00 1.682050850824293731e+00 1.682342492005407752e+00 6.564401782748118030e+00 6.565187670295777878e+00
-1.399999999999999911e+00 1.684516187606515114e+00 1.684416331339569251e+00 6.572393256360661518e+00 6.572377641263833503e+00
-1.300000000000000044e+00 1.687432519185475543e+00 1.686337863837910955e+00 6.583684107243387373e+00 6.579500827045989375e+00
-1.199999999999999956e+00 1.685683392884308018e+00 1.685051743932683310e+00 6.577335515854477954e+00 6.574900662081259561e+00
-1.100000000000000089e+00 1.680668798548410559e+00 1.681278746480266761e+00 6.557869421587860792e+00 6.559918773051022889e+00
-1.000000000000000000e+00 1.682822554828554695e+00 1.682865155887748099e+00 6.566920080160230100e+00 6.566696901771525319e+00
-9.000000000000000222e-01 1.683722382309655652e+00 1.683308463267807920e+00 6.569316815597581183e+00 6.567997930133326001e+00
-8.000000000000000444e-01 1.680835439108026019e+00 1.680185452453216488e+00 6.559048004243081209e+00 6.556263367750828408e+00
-6.999999999999999556e-01 1.682700997615760974e+00 1.681594090481386417e+00 6.565323401569048478e+00 6.561506559839021868e+00
-5.999999999999999778e-01 1.680266650753862168e+00 1.679750152794059037e+00 6.555727406475402752e+00 6.553560091918398278e+00
-5.000000000000000000e-01 1.681174165687040034e+00 1.681703956418432400e+00 6.560138348852611934e+00 6.562395188106728838e+00
-4.000000000000000222e-01 1.686757628520893615e+00 1.685807432461325694e+00 6.581570525031130714e+00 6.577963888298779871e+00
-2.999999999999999889e-01 1.682079198194006198e+00 1.683483832349721210e+00 6.562565595244325145e+00 6.567493919604774355e+00
-2.000000000000000111e-01 1.687150887628607210e+00 1.686240650099264382e+00 6.583081677027159628e+00 6.579337146400350278e+00
-1.000000000000000056e-01 1.682761616077964817e+00 1.684934751130909625e+00 6.567037314332448972e+00 6.574485856644112225e+00
-0.000000000000000000e+00 1.678294669646514192e+00 1.677946253753468620e+00 6.550670557040364272e+00 6.549370890164796677e+00
1.000000000000000056e-01 1.676447448759223580e+00 1.674709293095742124e+00 6.542909867570089411e+00 6.535708528901341907e+00
2.000000000000000111e-01 1.680309732262754263e+00 1.679322860893301517e+00 6.557836661501212028e+00 6.554388742453558514e+00
2.999999999999999889e-01 1.678592316556956954e+00 1.680042915019098970e+00 6.549897640831895629e+00 6.556647741346152358e+00
4.000000000000000222e-01 1.680519934924209036e+00 1.680046118132261679e+00 6.554988044453333274e+00 6.556274098719013566e+00
5.000000000000000000e-01 1.677397724929899692e+00 1.675936075817125337e+00 6.543013811564991400e+00 6.542065768419095484e+00
5.999999999999999778e-01 1.678775453161456488e+00 1.676756226460593968e+00 6.547600283729662962e+00 6.545083268061772763e+00
6.999999999999999556e-01 1.677858969564465452e+00 1.676630104882002925e+00 6.542074733547769583e+00 6.543606709309948144e+00
8.000000000000000444e-01 1.682933301589802699e+00 1.681945789551161807e+00 6.560376498839859849e+00 6.563581383781406764e+00
9.000000000000000222e-01 1.683751210124277531e+00 1.680684653728110378e+00 6.562443795175935790e+00 6.558749392292731351e+00
1.000000000000000000e+00 1.682953961541809429e+00 1.682078637660444631e+00 6.558389123357202699e+00 6.562859001646923929e+00
1.100000000000000089e+00 1.688629673292289635e+00 1.686123657323516101e+00 6.580831722890610358e+00 6.580095726841065584e+00
1.199999999999999956e+00 1.685316238896205743e+00 1.682331841731618205e+00 6.568564961973938132e+00 6.565779847181308249e+00
1.300000000000000044e+00 1.685153682248724083e+00 1.683367640313953917e+00 6.567403834556194475e+00 6.569177720375786400e+00
1.399999999999999911e+00 1.685511707375736412e+00 1.684168812716528629e+00 6.567512978317107120e+00 6.571306196715619663e+00
1.500000000000000000e+00 1.682769223417414750e+00 1.680691380196304596e+00 6.557383420968410093e+00 6.557278997506981177e+00
1.600000000000000089e+00 1.681581358230475054e+00 1.680155984099136024e+00 6.552282687655390347e+00 6.555655899125264696e+00
1.699999999999999956e+00 1.685992170573787696e+00 1.682407034257768830e+00 6.567804622295965622e+00 6.563353003171896738e+00
1.800000000000000044e+00 1.685553267440687453e+00 1.683636059121174089e+00 6.567300210700341978e+00 6.569539355019214710e+00
1.899999999999999911e+00 1.684291090600742891e+00 1.683250006908885599e+00 6.561982545105551345e+00 6.567662723191127760e+00
2.000000000000000000e+00 1.684550300506316267e+00 1.680716844777241370e+00 6.562214932093413111e+00 6.557972635977452391e+00
4.000000000000000000e+00 1.681493593603267112e+00 1.678277372952301949e+00 6.551158871129683092e+00 6.548621838461638589e+00
6.000000000000000000e+00 1.679962437491790750e+00 1.679395170556857275e+00 6.546259616260364567e+00 6.553541192857884390e+00
8.000000000000000000e+00 1.684340498242916873e+00 1.681502962642961396e+00 6.563311921817748917e+00 6.561126910856962091e+00
1.000000000000000000e+01 1.681094408788681660e+00 1.681847775085969721e+00 6.553680531523339070e+00 6.564184773811230222e+00
1.200000000000000000e+01 1.683172171877972190e+00 1.682154150411806270e+00 6.562690114842982148e+00 6.564458477930896763e+00
1.400000000000000000e+01 1.678562928251866815e+00 1.678033377728230802e+00 6.548928457495229338e+00 6.548306811474191136e+00
1.600000000000000000e+01 1.675948087332826519e+00 1.675892834060169312e+00 6.541874617759385835e+00 6.540116983716317556e+00
1.800000000000000000e+01 1.671417239335098781e+00 1.673561226257052059e+00 6.526313688781709033e+00 6.529401577923917621e+00
2.000000000000000000e+01 1.672566427250483656e+00 1.673029433616849415e+00 6.532186936665695498e+00 6.527311302982877983e+00
2.200000000000000000e+01 1.672057216334578600e+00 1.673998848178686272e+00 6.532683740883958201e+00 6.531892007887776685e+00
2.400000000000000000e+01 1.674220101483868905e+00 1.678140360876754889e+00 6.542640167593959610e+00 6.548739393791780827e+00
2.600000000000000000e+01 1.677484848895046454e+00 1.680056608277954444e+00 6.556386528588605600e+00 6.556234301938669518e+00
2.800000000000000000e+01 1.676361766177111745e+00 1.678365938361163323e+00 6.550796519150766883e+00 6.548921412057286062e+00
3.000000000000000000e+01 1.678138198764520306e+00 1.681349694856113741e+00 6.560471952080409785e+00 6.562498166090310114e+00
3.200000000000000000e+01 1.679130195151454563e+00 1.682573674890738058e+00 6.564360626149364109e+00 6.566584312682387292e+00
3.400000000000000000e+01 1.678556602212296189e+00 1.683976467296220969e+00 6.561475335711727475e+00 6.571262154623355833e+00
3.600000000000000000e+01 1.679852091104587553e+00 1.682430256646896494e+00 6.567274426985286517e+00 6.565826215015229117e+00
3.800000000000000000e+01 1.677078777452981839e+00 1.681332718520641700e+00 6.555970045383623379e+00 6.561460596619392405e+00
4.000000000000000000e+01 1.677144921233409303e+00 1.679552922687689298e+00 6.554987648239370301e+00 6.554057218999270518e+00
4.200000000000000000e+01 1.677266478379791703e+00 1.678924076435827084e+00 6.555543707537593079e+00 6.553244826800941780e+00
4.400000000000000000e+01 1.677076375107858341e+00 1.678993663494497079e+00 6.553604376768926265e+00 6.553004270611824111e+00
4.600000000000000000e+01 1.676968431020567474e+00 1.678604568417358278e+00 6.552544221445898209e+00 6.550878200147749908e+00
4.800000000000000000e+01 1.678293548558973169e+00 1.679564133490293543e+00 6.557387986638753219e+00 6.554754538664037788e+00
5.000000000000000000e+01 1.674041128937909795e+00 1.676754705011829438e+00 6.541202045223259987e+00 6.543867924278922388e+00
5.200000000000000000e+01 1.674449682812872542e+00 1.676523201796915830e+00 6.541763392260776300e+00 6.542710874046019143e+00
5.400000000000000000e+01 1.672972338538387227e+00 1.675698086308780699e+00 6.536699573977397648e+00 6.540171997304497609e+00
5.600000000000000000e+01 1.674145149205536809e+00 1.675099108927876168e+00 6.541399596407432071e+00 6.538773358549348380e+00
5.800000000000000000e+01 1.677462106992735569e+00 1.679419754507810891e+00 6.552535735625816926e+00 6.553791454348545820e+00
6.000000000000000000e+01 1.677261833903124222e+00 1.678941933652929208e+00 6.553432769338876973e+00 6.553561936364036278e+00
6.200000000000000000e+01 1.678436406280238824e+00 1.679413348095062597e+00 6.558176755443899886e+00 6.556243829070718121e+00
6.400000000000000000e+01 1.680014727863467172e+00 1.681178329651769054e+00 6.563219190085413324e+00 6.562680024124596834e+00
6.600000000000000000e+01 1.682040921285176349e+00 1.682816949430761211e+00 6.569711522566949569e+00 6.567217971007507593e+00
6.800000000000000000e+01 1.683372284794891538e+00 1.684976551405692691e+00 6.574673399691741693e+00 6.575138091140440899e+00
7.000000000000000000e+01 1.681688261245367855e+00 1.682022903930600721e+00 6.568040850080007154e+00 6.563864542034995253e+00
7.200000000000000000e+01 1.679496628397048275e+00 1.680833196945492380e+00 6.560029040900255737e+00 6.559499164274593674e+00
7.400000000000000000e+01 1.678852167073369817e+00 1.679276736415928228e+00 6.557753781058577758e+00 6.553685976864421114e+00
7.600000000000000000e+01 1.678420070544753839e+00 1.678468917641558145e+00 6.556832645888680311e+00 6.552166416116985026e+00
7.800000000000000000e+01 1.676875781742201532e+00 1.677858329005736282e+00 6.552066638656319775e+00 6.550481013883531212e+00
8.000000000000000000e+01 1.675715142777865818e+00 1.676549787474311826e+00 6.546754096836915338e+00 6.544547948632311929e+00
8.200000000000000000e+01 1.673973303557015457e+00 1.675251335669724506e+00 6.540655032020823434e+00 6.540365469880958571e+00
8.400000000000000000e+01 1.677645563846842380e+00 1.678466755549553824e+00 6.554144423235586103e+00 6.552614452633151565e+00
