# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
-2.000000000000000000e+01 4.486738276329957031e+00 4.482352268440804366e+00 6.267482665076830273e+00 6.262176778928446375e+00
-1.800000000000000000e+01 4.485243709018882363e+00 4.477595100879238288e+00 6.265420497437076186e+00 6.255680692853233360e+00
-1.600000000000000000e+01 4.480460676370581652e+00 4.477870487173823300e+00 6.258224209590400378e+00 6.255414032009377401e+00
-1.400000000000000000e+01 4.480611061194675671e+00 4.474077213502808625e+00 6.259239756498035767e+00 6.251129380502050914e+00
-1.200000000000000000e+01 4.483613489344405956e+00 4.483512992472298286e+00 6.263627709843491154e+00 6.263865863070055440e+00
-1.000000000000000000e+01 4.473872694574040132e+00 4.472749286875105312e+00 6.251552830850341635e+00 6.250351181599143047e+00
-8.000000000000000000e+00 4.474022359944751059e+00 4.475806808614533949e+00 6.250858956091137841e+00 6.253513221670696787e+00
-6.000000000000000000e+00 4.468919498390172329e+00 4.475264923406112594e+00 6.244683104140199781e+00 6.253697720627311440e+00
-4.000000000000000000e+00 4.479051230581941212e+00 4.478172619329499504e+00 6.257865058400096991e+00 6.257233562837198448e+00
-2.000000000000000000e+00 4.472196752110250806e+00 4.473524518123124238e+00 6.248988735743616019e+00 6.251170380307082830e+00
-1.000000000000000000e+00 4.471735825692034538e+00 4.469772644184603294e+00 6.247848025011679240e+00 6.245551548552548127e+00
-9.000000000000000222e-01 4.469350395316314284e+00 4.465915548556067094e+00 6.245050741228883595e+00 6.240536425250791552e+00
-8.000000000000000444e-01 4.474524606649756819e+00 4.473958858291641860e+00 6.251995743828116403e+00 6.251542501366524007e+00
-6.999999999999999556e-01 4.484182200398729279e+00 4.478470428840387818e+00 6.264451632949395332e+00 6.257020478127589769e+00
-5.999999999999999778e-01 4.478404604588257065e+00 4.476523181913388605e+00 6.257875229289558305e+00 6.255343642923953951e+00
-5.000000000000000000e-01 4.478509906189448664e+00 4.478134102963504226e+00 6.258456434264078716e+00 6.258146374499973241e+00
-4.000000000000000222e-01 4.481423848274418198e+00 4.477619204470252079e+00 6.262891712898874808e+00 6.256783527715525040e+00
